2025-11-28 13:21:39,191 - train_greyscale_MoE.py - ckpt_root: output_shift/echonet_dynamic_uncond_2MoE_greyscale_uvit_mid_4by4_Y_bound/ckpts
dataset:
  SNR_scale: 4.0
2025-11-29 10:19:52,800 - train_greyscale_MoE.py - {'step': '24400', 'lr': '0.0002', 'total_loss': '0.0211642', 'main_loss': '0.0171668', 'aux_loss': '3.9974', 'time_per_step': '2.87395'}
2025-11-29 10:25:01,353 - train_greyscale_MoE.py - {'step': '24500', 'lr': '0.0002', 'total_loss': '0.0251438', 'main_loss': '0.0211583', 'aux_loss': '3.98557', 'time_per_step': '2.92083'}
2025-11-29 10:30:04,321 - train_greyscale_MoE.py - {'step': '24600', 'lr': '0.0002', 'total_loss': '0.0269281', 'main_loss': '0.0229416', 'aux_loss': '3.98653', 'time_per_step': '3.05173'}
2025-11-29 10:35:10,605 - train_greyscale_MoE.py - {'step': '24700', 'lr': '0.0002', 'total_loss': '0.0206873', 'main_loss': '0.0167022', 'aux_loss': '3.9851', 'time_per_step': '3.12183'}
2025-11-29 10:40:19,678 - train_greyscale_MoE.py - {'step': '24800', 'lr': '0.0002', 'total_loss': '0.0255188', 'main_loss': '0.0215288', 'aux_loss': '3.99006', 'time_per_step': '2.96027'}
2025-11-29 10:45:29,440 - train_greyscale_MoE.py - {'step': '24900', 'lr': '0.0002', 'total_loss': '0.0199243', 'main_loss': '0.015936', 'aux_loss': '3.9883', 'time_per_step': '2.87751'}
2025-11-29 10:50:38,628 - train_greyscale_MoE.py - {'step': '25000', 'lr': '0.0002', 'total_loss': '0.0236658', 'main_loss': '0.0196651', 'aux_loss': '4.00072', 'time_per_step': '2.86676'}
2025-11-29 10:50:38,629 - train_greyscale_MoE.py - Save a grid of 16 samples into output_shift/echonet_dynamic_uncond_2MoE_greyscale_uvit_mid_4by4_Y_bound/samples/25000.png by DPM-Solver
2025-11-29 10:50:47,128 - train_greyscale_MoE.py - Save and eval checkpoint 25000...
2025-11-29 10:50:49,549 - train_greyscale_MoE.py - eval_step: n_samples=50000, sample_steps=50, algorithm=dpm_solver, mini_batch_size=500, samples save into output_shift/echonet_dynamic_uncond_2MoE_greyscale_uvit_mid_4by4_Y_bound/samples/echonet_dynamic_uncond_uvit_greyscale_mid_4by4_25000_dpm
2025-11-29 12:07:06,821 - train_greyscale_MoE.py - step=25000 fid50000=320.1380688298363
2025-11-29 12:12:55,437 - train_greyscale_MoE.py - {'step': '25100', 'lr': '0.0002', 'total_loss': '0.0203456', 'main_loss': '0.0163634', 'aux_loss': '3.9822', 'time_per_step': '2.85319'}
2025-11-29 12:18:09,107 - train_greyscale_MoE.py - {'step': '25200', 'lr': '0.0002', 'total_loss': '0.0235219', 'main_loss': '0.0195287', 'aux_loss': '3.99321', 'time_per_step': '2.87703'}
2025-11-29 12:23:12,918 - train_greyscale_MoE.py - {'step': '25300', 'lr': '0.0002', 'total_loss': '0.0241194', 'main_loss': '0.0201386', 'aux_loss': '3.98075', 'time_per_step': '2.85367'}
2025-11-29 12:28:22,638 - train_greyscale_MoE.py - {'step': '25400', 'lr': '0.0002', 'total_loss': '0.0232174', 'main_loss': '0.0192352', 'aux_loss': '3.98222', 'time_per_step': '2.85618'}
2025-11-29 12:33:33,524 - train_greyscale_MoE.py - {'step': '25500', 'lr': '0.0002', 'total_loss': '0.0246327', 'main_loss': '0.0206472', 'aux_loss': '3.98549', 'time_per_step': '2.85299'}
2025-11-29 12:38:44,973 - train_greyscale_MoE.py - {'step': '25600', 'lr': '0.0002', 'total_loss': '0.0257038', 'main_loss': '0.0217022', 'aux_loss': '4.00156', 'time_per_step': '2.86258'}
2025-11-29 12:43:56,931 - train_greyscale_MoE.py - {'step': '25700', 'lr': '0.0002', 'total_loss': '0.0234393', 'main_loss': '0.0194508', 'aux_loss': '3.98847', 'time_per_step': '2.8542'}
2025-11-29 12:49:08,698 - train_greyscale_MoE.py - {'step': '25800', 'lr': '0.0002', 'total_loss': '0.0195343', 'main_loss': '0.0155523', 'aux_loss': '3.98199', 'time_per_step': '2.85144'}
2025-11-29 12:54:17,056 - train_greyscale_MoE.py - {'step': '25900', 'lr': '0.0002', 'total_loss': '0.0223345', 'main_loss': '0.0183479', 'aux_loss': '3.98658', 'time_per_step': '2.85994'}
2025-11-29 12:59:20,591 - train_greyscale_MoE.py - {'step': '26000', 'lr': '0.0002', 'total_loss': '0.019585', 'main_loss': '0.0155925', 'aux_loss': '3.99256', 'time_per_step': '2.8712'}
2025-11-29 13:04:28,134 - train_greyscale_MoE.py - {'step': '26100', 'lr': '0.0002', 'total_loss': '0.0240476', 'main_loss': '0.0200489', 'aux_loss': '3.99875', 'time_per_step': '2.86427'}
2025-11-29 13:09:37,610 - train_greyscale_MoE.py - {'step': '26200', 'lr': '0.0002', 'total_loss': '0.0263392', 'main_loss': '0.0223523', 'aux_loss': '3.98694', 'time_per_step': '2.86804'}
2025-11-29 13:14:50,291 - train_greyscale_MoE.py - {'step': '26300', 'lr': '0.0002', 'total_loss': '0.0272802', 'main_loss': '0.0232935', 'aux_loss': '3.98676', 'time_per_step': '2.85547'}
2025-11-29 13:20:00,281 - train_greyscale_MoE.py - {'step': '26400', 'lr': '0.0002', 'total_loss': '0.0240266', 'main_loss': '0.020038', 'aux_loss': '3.98863', 'time_per_step': '2.94638'}
2025-11-29 13:25:11,466 - train_greyscale_MoE.py - {'step': '26500', 'lr': '0.0002', 'total_loss': '0.0227587', 'main_loss': '0.0187687', 'aux_loss': '3.98997', 'time_per_step': '2.85358'}
2025-11-29 13:30:21,485 - train_greyscale_MoE.py - {'step': '26600', 'lr': '0.0002', 'total_loss': '0.0230151', 'main_loss': '0.0190298', 'aux_loss': '3.98534', 'time_per_step': '2.89226'}
2025-11-29 13:35:24,038 - train_greyscale_MoE.py - {'step': '26700', 'lr': '0.0002', 'total_loss': '0.0218054', 'main_loss': '0.0178195', 'aux_loss': '3.98592', 'time_per_step': '2.88407'}
2025-11-29 13:40:30,417 - train_greyscale_MoE.py - {'step': '26800', 'lr': '0.0002', 'total_loss': '0.023465', 'main_loss': '0.0194837', 'aux_loss': '3.98137', 'time_per_step': '2.91363'}
2025-11-29 13:45:40,287 - train_greyscale_MoE.py - {'step': '26900', 'lr': '0.0002', 'total_loss': '0.0253398', 'main_loss': '0.0213543', 'aux_loss': '3.98551', 'time_per_step': '2.87942'}
2025-11-29 13:50:51,001 - train_greyscale_MoE.py - {'step': '27000', 'lr': '0.0002', 'total_loss': '0.024412', 'main_loss': '0.0204238', 'aux_loss': '3.98818', 'time_per_step': '2.85409'}
2025-11-29 13:56:03,103 - train_greyscale_MoE.py - {'step': '27100', 'lr': '0.0002', 'total_loss': '0.0257709', 'main_loss': '0.0217862', 'aux_loss': '3.9847', 'time_per_step': '2.8586'}
2025-11-29 14:01:14,370 - train_greyscale_MoE.py - {'step': '27200', 'lr': '0.0002', 'total_loss': '0.0220735', 'main_loss': '0.0180855', 'aux_loss': '3.98794', 'time_per_step': '2.85447'}
2025-11-29 14:06:22,897 - train_greyscale_MoE.py - {'step': '27300', 'lr': '0.0002', 'total_loss': '0.0257008', 'main_loss': '0.0217103', 'aux_loss': '3.99054', 'time_per_step': '2.88876'}
2025-11-29 14:11:25,852 - train_greyscale_MoE.py - {'step': '27400', 'lr': '0.0002', 'total_loss': '0.023076', 'main_loss': '0.0190817', 'aux_loss': '3.9943', 'time_per_step': '2.86805'}
2025-11-29 14:16:32,499 - train_greyscale_MoE.py - {'step': '27500', 'lr': '0.0002', 'total_loss': '0.024116', 'main_loss': '0.0201266', 'aux_loss': '3.98945', 'time_per_step': '2.94363'}
2025-11-29 14:21:41,133 - train_greyscale_MoE.py - {'step': '27600', 'lr': '0.0002', 'total_loss': '0.0244638', 'main_loss': '0.0204736', 'aux_loss': '3.99017', 'time_per_step': '2.89627'}
2025-11-29 14:26:51,794 - train_greyscale_MoE.py - {'step': '27700', 'lr': '0.0002', 'total_loss': '0.0223882', 'main_loss': '0.0184007', 'aux_loss': '3.98748', 'time_per_step': '2.87162'}
2025-11-29 14:32:03,613 - train_greyscale_MoE.py - {'step': '27800', 'lr': '0.0002', 'total_loss': '0.0242905', 'main_loss': '0.0202941', 'aux_loss': '3.99637', 'time_per_step': '2.84751'}
2025-11-29 14:37:16,124 - train_greyscale_MoE.py - {'step': '27900', 'lr': '0.0002', 'total_loss': '0.0244598', 'main_loss': '0.0204659', 'aux_loss': '3.99389', 'time_per_step': '2.86617'}
2025-11-29 14:42:24,452 - train_greyscale_MoE.py - {'step': '28000', 'lr': '0.0002', 'total_loss': '0.0239579', 'main_loss': '0.01997', 'aux_loss': '3.98785', 'time_per_step': '2.86077'}
2025-11-29 14:47:28,079 - train_greyscale_MoE.py - {'step': '28100', 'lr': '0.0002', 'total_loss': '0.0225359', 'main_loss': '0.0185484', 'aux_loss': '3.98745', 'time_per_step': '2.8816'}
2025-11-29 14:52:36,349 - train_greyscale_MoE.py - {'step': '28200', 'lr': '0.0002', 'total_loss': '0.0211452', 'main_loss': '0.0171597', 'aux_loss': '3.98544', 'time_per_step': '2.86954'}
2025-11-29 14:57:46,812 - train_greyscale_MoE.py - {'step': '28300', 'lr': '0.0002', 'total_loss': '0.0249089', 'main_loss': '0.0209153', 'aux_loss': '3.99361', 'time_per_step': '2.87148'}
2025-11-29 15:02:58,838 - train_greyscale_MoE.py - {'step': '28400', 'lr': '0.0002', 'total_loss': '0.0242381', 'main_loss': '0.0202541', 'aux_loss': '3.98399', 'time_per_step': '2.857'}
2025-11-29 15:08:10,219 - train_greyscale_MoE.py - {'step': '28500', 'lr': '0.0002', 'total_loss': '0.0259879', 'main_loss': '0.0220005', 'aux_loss': '3.98742', 'time_per_step': '2.98154'}
2025-11-29 15:13:22,110 - train_greyscale_MoE.py - {'step': '28600', 'lr': '0.0002', 'total_loss': '0.0239878', 'main_loss': '0.0199949', 'aux_loss': '3.99286', 'time_per_step': '2.85718'}
2025-11-29 15:18:30,959 - train_greyscale_MoE.py - {'step': '28700', 'lr': '0.0002', 'total_loss': '0.0194082', 'main_loss': '0.0154082', 'aux_loss': '3.99998', 'time_per_step': '2.94537'}
2025-11-29 15:23:34,088 - train_greyscale_MoE.py - {'step': '28800', 'lr': '0.0002', 'total_loss': '0.0235347', 'main_loss': '0.019549', 'aux_loss': '3.98562', 'time_per_step': '2.86748'}
2025-11-29 15:28:41,283 - train_greyscale_MoE.py - {'step': '28900', 'lr': '0.0002', 'total_loss': '0.0257382', 'main_loss': '0.0217452', 'aux_loss': '3.99296', 'time_per_step': '2.86146'}
2025-11-29 15:33:51,871 - train_greyscale_MoE.py - {'step': '29000', 'lr': '0.0002', 'total_loss': '0.0231486', 'main_loss': '0.0191588', 'aux_loss': '3.98979', 'time_per_step': '2.86053'}
2025-11-29 15:39:03,835 - train_greyscale_MoE.py - {'step': '29100', 'lr': '0.0002', 'total_loss': '0.0254039', 'main_loss': '0.0214174', 'aux_loss': '3.98645', 'time_per_step': '2.85639'}
2025-11-29 15:44:15,429 - train_greyscale_MoE.py - {'step': '29200', 'lr': '0.0002', 'total_loss': '0.0221174', 'main_loss': '0.0181258', 'aux_loss': '3.99161', 'time_per_step': '2.8594'}
2025-11-29 15:49:26,889 - train_greyscale_MoE.py - {'step': '29300', 'lr': '0.0002', 'total_loss': '0.0240387', 'main_loss': '0.0200539', 'aux_loss': '3.9848', 'time_per_step': '2.85435'}
2025-11-29 15:54:35,932 - train_greyscale_MoE.py - {'step': '29400', 'lr': '0.0002', 'total_loss': '0.0236176', 'main_loss': '0.0196291', 'aux_loss': '3.98845', 'time_per_step': '2.87279'}
2025-11-29 15:59:39,325 - train_greyscale_MoE.py - {'step': '29500', 'lr': '0.0002', 'total_loss': '0.0226527', 'main_loss': '0.0186638', 'aux_loss': '3.98884', 'time_per_step': '2.88122'}
2025-11-29 16:04:46,290 - train_greyscale_MoE.py - {'step': '29600', 'lr': '0.0002', 'total_loss': '0.023216', 'main_loss': '0.0192316', 'aux_loss': '3.98439', 'time_per_step': '2.85447'}
2025-11-29 16:09:55,589 - train_greyscale_MoE.py - {'step': '29700', 'lr': '0.0002', 'total_loss': '0.0223459', 'main_loss': '0.0183629', 'aux_loss': '3.98301', 'time_per_step': '2.86972'}
2025-11-29 16:15:07,034 - train_greyscale_MoE.py - {'step': '29800', 'lr': '0.0002', 'total_loss': '0.0209941', 'main_loss': '0.0170042', 'aux_loss': '3.98984', 'time_per_step': '2.85138'}
2025-11-29 16:20:19,226 - train_greyscale_MoE.py - {'step': '29900', 'lr': '0.0002', 'total_loss': '0.0232248', 'main_loss': '0.0192293', 'aux_loss': '3.99556', 'time_per_step': '2.86059'}
2025-11-29 16:25:30,757 - train_greyscale_MoE.py - {'step': '30000', 'lr': '0.0002', 'total_loss': '0.0225136', 'main_loss': '0.0185203', 'aux_loss': '3.99324', 'time_per_step': '2.9199'}
2025-11-29 16:30:38,246 - train_greyscale_MoE.py - {'step': '30100', 'lr': '0.0002', 'total_loss': '0.0229642', 'main_loss': '0.018976', 'aux_loss': '3.98818', 'time_per_step': '2.86942'}
2025-11-29 16:35:41,671 - train_greyscale_MoE.py - {'step': '30200', 'lr': '0.0002', 'total_loss': '0.0209912', 'main_loss': '0.0170042', 'aux_loss': '3.98704', 'time_per_step': '2.88343'}
2025-11-29 16:40:49,430 - train_greyscale_MoE.py - {'step': '30300', 'lr': '0.0002', 'total_loss': '0.0205642', 'main_loss': '0.0165687', 'aux_loss': '3.99547', 'time_per_step': '2.85456'}
2025-11-29 16:45:59,695 - train_greyscale_MoE.py - {'step': '30400', 'lr': '0.0002', 'total_loss': '0.0276802', 'main_loss': '0.0236889', 'aux_loss': '3.99132', 'time_per_step': '2.86516'}
2025-11-29 16:51:11,005 - train_greyscale_MoE.py - {'step': '30500', 'lr': '0.0002', 'total_loss': '0.0224', 'main_loss': '0.0184115', 'aux_loss': '3.98851', 'time_per_step': '2.85876'}
2025-11-29 16:56:22,330 - train_greyscale_MoE.py - {'step': '30600', 'lr': '0.0002', 'total_loss': '0.020269', 'main_loss': '0.0162766', 'aux_loss': '3.99239', 'time_per_step': '2.86018'}
2025-11-29 17:01:33,720 - train_greyscale_MoE.py - {'step': '30700', 'lr': '0.0002', 'total_loss': '0.0241749', 'main_loss': '0.0201838', 'aux_loss': '3.99107', 'time_per_step': '2.8621'}
2025-11-29 17:06:41,718 - train_greyscale_MoE.py - {'step': '30800', 'lr': '0.0002', 'total_loss': '0.0239677', 'main_loss': '0.0199658', 'aux_loss': '4.00194', 'time_per_step': '2.88677'}
2025-11-29 17:11:44,907 - train_greyscale_MoE.py - {'step': '30900', 'lr': '0.0002', 'total_loss': '0.0231135', 'main_loss': '0.0191227', 'aux_loss': '3.99081', 'time_per_step': '2.93971'}
2025-11-29 17:16:53,583 - train_greyscale_MoE.py - {'step': '31000', 'lr': '0.0002', 'total_loss': '0.0246862', 'main_loss': '0.0207074', 'aux_loss': '3.97876', 'time_per_step': '2.84666'}
2025-11-29 17:22:04,620 - train_greyscale_MoE.py - {'step': '31100', 'lr': '0.0002', 'total_loss': '0.0219119', 'main_loss': '0.0179372', 'aux_loss': '3.97473', 'time_per_step': '2.85922'}
2025-11-29 17:27:16,253 - train_greyscale_MoE.py - {'step': '31200', 'lr': '0.0002', 'total_loss': '0.0235112', 'main_loss': '0.0195334', 'aux_loss': '3.97786', 'time_per_step': '2.84884'}
2025-11-29 17:32:28,328 - train_greyscale_MoE.py - {'step': '31300', 'lr': '0.0002', 'total_loss': '0.0251952', 'main_loss': '0.0212172', 'aux_loss': '3.97794', 'time_per_step': '2.87929'}
2025-11-29 17:37:40,650 - train_greyscale_MoE.py - {'step': '31400', 'lr': '0.0002', 'total_loss': '0.024742', 'main_loss': '0.0207601', 'aux_loss': '3.98195', 'time_per_step': '2.91053'}
2025-11-29 17:42:48,496 - train_greyscale_MoE.py - {'step': '31500', 'lr': '0.0002', 'total_loss': '0.0257987', 'main_loss': '0.0218155', 'aux_loss': '3.98315', 'time_per_step': '2.86805'}
2025-11-29 17:47:52,645 - train_greyscale_MoE.py - {'step': '31600', 'lr': '0.0002', 'total_loss': '0.0228014', 'main_loss': '0.0188149', 'aux_loss': '3.98653', 'time_per_step': '3.07915'}
2025-11-29 17:53:00,178 - train_greyscale_MoE.py - {'step': '31700', 'lr': '0.0002', 'total_loss': '0.023294', 'main_loss': '0.0193111', 'aux_loss': '3.98284', 'time_per_step': '3.04643'}
2025-11-29 17:58:08,754 - train_greyscale_MoE.py - {'step': '31800', 'lr': '0.0002', 'total_loss': '0.0210917', 'main_loss': '0.0171039', 'aux_loss': '3.98782', 'time_per_step': '2.89211'}
2025-11-29 18:03:20,115 - train_greyscale_MoE.py - {'step': '31900', 'lr': '0.0002', 'total_loss': '0.0237232', 'main_loss': '0.0197354', 'aux_loss': '3.98782', 'time_per_step': '2.8636'}
2025-11-29 18:08:31,816 - train_greyscale_MoE.py - {'step': '32000', 'lr': '0.0002', 'total_loss': '0.0203101', 'main_loss': '0.0163155', 'aux_loss': '3.99458', 'time_per_step': '2.91452'}
2025-11-29 18:13:43,942 - train_greyscale_MoE.py - {'step': '32100', 'lr': '0.0002', 'total_loss': '0.0203074', 'main_loss': '0.01632', 'aux_loss': '3.9874', 'time_per_step': '2.96504'}
2025-11-29 18:18:51,973 - train_greyscale_MoE.py - {'step': '32200', 'lr': '0.0002', 'total_loss': '0.0211282', 'main_loss': '0.0171433', 'aux_loss': '3.98491', 'time_per_step': '2.87211'}
2025-11-29 18:23:55,515 - train_greyscale_MoE.py - {'step': '32300', 'lr': '0.0002', 'total_loss': '0.0218909', 'main_loss': '0.0179054', 'aux_loss': '3.98553', 'time_per_step': '2.85756'}
2025-11-29 18:29:02,655 - train_greyscale_MoE.py - {'step': '32400', 'lr': '0.0002', 'total_loss': '0.0255057', 'main_loss': '0.021509', 'aux_loss': '3.99662', 'time_per_step': '3.03675'}
2025-11-29 18:34:11,882 - train_greyscale_MoE.py - {'step': '32500', 'lr': '0.0002', 'total_loss': '0.0232774', 'main_loss': '0.0192869', 'aux_loss': '3.9905', 'time_per_step': '2.86063'}
2025-11-29 18:39:20,290 - train_greyscale_MoE.py - {'step': '32600', 'lr': '0.0002', 'total_loss': '0.0242315', 'main_loss': '0.0202376', 'aux_loss': '3.99394', 'time_per_step': '2.87991'}
2025-11-29 18:44:32,234 - train_greyscale_MoE.py - {'step': '32700', 'lr': '0.0002', 'total_loss': '0.02201', 'main_loss': '0.0180215', 'aux_loss': '3.98848', 'time_per_step': '2.93263'}
2025-11-29 18:49:44,181 - train_greyscale_MoE.py - {'step': '32800', 'lr': '0.0002', 'total_loss': '0.023925', 'main_loss': '0.0199387', 'aux_loss': '3.98624', 'time_per_step': '2.85167'}
2025-11-29 18:54:52,443 - train_greyscale_MoE.py - {'step': '32900', 'lr': '0.0002', 'total_loss': '0.0211186', 'main_loss': '0.0171303', 'aux_loss': '3.98831', 'time_per_step': '2.86436'}
2025-11-29 18:59:56,580 - train_greyscale_MoE.py - {'step': '33000', 'lr': '0.0002', 'total_loss': '0.0231359', 'main_loss': '0.0191447', 'aux_loss': '3.99117', 'time_per_step': '3.30522'}
2025-11-29 19:05:03,965 - train_greyscale_MoE.py - {'step': '33100', 'lr': '0.0002', 'total_loss': '0.0210512', 'main_loss': '0.0170639', 'aux_loss': '3.98731', 'time_per_step': '2.86067'}
2025-11-29 19:10:14,386 - train_greyscale_MoE.py - {'step': '33200', 'lr': '0.0002', 'total_loss': '0.0216212', 'main_loss': '0.0176351', 'aux_loss': '3.98608', 'time_per_step': '2.85804'}
2025-11-29 19:15:26,135 - train_greyscale_MoE.py - {'step': '33300', 'lr': '0.0002', 'total_loss': '0.0244578', 'main_loss': '0.0204722', 'aux_loss': '3.9856', 'time_per_step': '2.85916'}
2025-11-29 19:20:37,990 - train_greyscale_MoE.py - {'step': '33400', 'lr': '0.0002', 'total_loss': '0.023735', 'main_loss': '0.0197511', 'aux_loss': '3.98396', 'time_per_step': '2.8578'}
2025-11-29 19:25:48,473 - train_greyscale_MoE.py - {'step': '33500', 'lr': '0.0002', 'total_loss': '0.0228926', 'main_loss': '0.0189088', 'aux_loss': '3.98384', 'time_per_step': '2.8609'}
2025-11-29 19:30:55,064 - train_greyscale_MoE.py - {'step': '33600', 'lr': '0.0002', 'total_loss': '0.0208771', 'main_loss': '0.0168927', 'aux_loss': '3.98442', 'time_per_step': '2.87566'}
2025-11-29 19:35:59,015 - train_greyscale_MoE.py - {'step': '33700', 'lr': '0.0002', 'total_loss': '0.0241051', 'main_loss': '0.0201176', 'aux_loss': '3.98753', 'time_per_step': '2.86577'}
2025-11-29 19:41:07,479 - train_greyscale_MoE.py - {'step': '33800', 'lr': '0.0002', 'total_loss': '0.020673', 'main_loss': '0.0166856', 'aux_loss': '3.98746', 'time_per_step': '2.97437'}
2025-11-29 19:46:16,907 - train_greyscale_MoE.py - {'step': '33900', 'lr': '0.0002', 'total_loss': '0.0227309', 'main_loss': '0.0187407', 'aux_loss': '3.99019', 'time_per_step': '2.88852'}
2025-11-29 19:51:28,319 - train_greyscale_MoE.py - {'step': '34000', 'lr': '0.0002', 'total_loss': '0.0226289', 'main_loss': '0.0186396', 'aux_loss': '3.98932', 'time_per_step': '3.00178'}
2025-11-29 19:56:38,910 - train_greyscale_MoE.py - {'step': '34100', 'lr': '0.0002', 'total_loss': '0.0217024', 'main_loss': '0.0177174', 'aux_loss': '3.98492', 'time_per_step': '3.01897'}
2025-11-29 20:01:50,093 - train_greyscale_MoE.py - {'step': '34200', 'lr': '0.0002', 'total_loss': '0.025402', 'main_loss': '0.0214114', 'aux_loss': '3.99059', 'time_per_step': '2.8523'}
2025-11-29 20:06:59,258 - train_greyscale_MoE.py - {'step': '34300', 'lr': '0.0002', 'total_loss': '0.0241123', 'main_loss': '0.0201209', 'aux_loss': '3.9914', 'time_per_step': '2.87704'}
2025-11-29 20:12:03,618 - train_greyscale_MoE.py - {'step': '34400', 'lr': '0.0002', 'total_loss': '0.0239221', 'main_loss': '0.0199389', 'aux_loss': '3.98316', 'time_per_step': '2.86493'}
2025-11-29 20:17:11,860 - train_greyscale_MoE.py - {'step': '34500', 'lr': '0.0002', 'total_loss': '0.0218294', 'main_loss': '0.0178404', 'aux_loss': '3.98897', 'time_per_step': '2.88408'}
2025-11-29 20:22:22,119 - train_greyscale_MoE.py - {'step': '34600', 'lr': '0.0002', 'total_loss': '0.0235676', 'main_loss': '0.0195814', 'aux_loss': '3.98626', 'time_per_step': '2.88923'}
2025-11-29 20:27:34,353 - train_greyscale_MoE.py - {'step': '34700', 'lr': '0.0002', 'total_loss': '0.0218926', 'main_loss': '0.0179048', 'aux_loss': '3.98786', 'time_per_step': '2.87951'}
2025-11-29 20:32:47,770 - train_greyscale_MoE.py - {'step': '34800', 'lr': '0.0002', 'total_loss': '0.0213039', 'main_loss': '0.0173213', 'aux_loss': '3.98263', 'time_per_step': '2.97748'}
2025-11-29 20:38:00,862 - train_greyscale_MoE.py - {'step': '34900', 'lr': '0.0002', 'total_loss': '0.0285825', 'main_loss': '0.0245949', 'aux_loss': '3.98759', 'time_per_step': '2.94492'}
2025-11-29 20:43:09,042 - train_greyscale_MoE.py - {'step': '35000', 'lr': '0.0002', 'total_loss': '0.0258369', 'main_loss': '0.0218475', 'aux_loss': '3.98943', 'time_per_step': '2.87337'}
2025-11-29 20:48:13,943 - train_greyscale_MoE.py - {'step': '35100', 'lr': '0.0002', 'total_loss': '0.0217513', 'main_loss': '0.0177604', 'aux_loss': '3.99094', 'time_per_step': '2.85061'}
2025-11-29 20:53:23,639 - train_greyscale_MoE.py - {'step': '35200', 'lr': '0.0002', 'total_loss': '0.0233551', 'main_loss': '0.0193629', 'aux_loss': '3.99218', 'time_per_step': '2.89279'}
2025-11-29 20:58:35,775 - train_greyscale_MoE.py - {'step': '35300', 'lr': '0.0002', 'total_loss': '0.0234878', 'main_loss': '0.0194976', 'aux_loss': '3.99017', 'time_per_step': '2.85596'}
2025-11-29 21:03:48,250 - train_greyscale_MoE.py - {'step': '35400', 'lr': '0.0002', 'total_loss': '0.0224846', 'main_loss': '0.0184934', 'aux_loss': '3.99121', 'time_per_step': '2.84737'}
2025-11-29 21:09:01,059 - train_greyscale_MoE.py - {'step': '35500', 'lr': '0.0002', 'total_loss': '0.0230994', 'main_loss': '0.0191093', 'aux_loss': '3.99003', 'time_per_step': '2.91415'}
2025-11-29 21:14:13,904 - train_greyscale_MoE.py - {'step': '35600', 'lr': '0.0002', 'total_loss': '0.0236056', 'main_loss': '0.019617', 'aux_loss': '3.98859', 'time_per_step': '2.8522'}
2025-11-29 21:19:21,731 - train_greyscale_MoE.py - {'step': '35700', 'lr': '0.0002', 'total_loss': '0.0240656', 'main_loss': '0.0200698', 'aux_loss': '3.99579', 'time_per_step': '2.87303'}
2025-11-29 21:24:26,076 - train_greyscale_MoE.py - {'step': '35800', 'lr': '0.0002', 'total_loss': '0.0211262', 'main_loss': '0.0171319', 'aux_loss': '3.9943', 'time_per_step': '2.86673'}
2025-11-29 21:29:35,581 - train_greyscale_MoE.py - {'step': '35900', 'lr': '0.0002', 'total_loss': '0.0220662', 'main_loss': '0.0180715', 'aux_loss': '3.99473', 'time_per_step': '2.8616'}
2025-11-29 21:34:46,679 - train_greyscale_MoE.py - {'step': '36000', 'lr': '0.0002', 'total_loss': '0.0230638', 'main_loss': '0.0190552', 'aux_loss': '4.00859', 'time_per_step': '2.85952'}
2025-11-29 21:39:59,236 - train_greyscale_MoE.py - {'step': '36100', 'lr': '0.0002', 'total_loss': '0.0254463', 'main_loss': '0.0214554', 'aux_loss': '3.99098', 'time_per_step': '2.85528'}
2025-11-29 21:45:12,094 - train_greyscale_MoE.py - {'step': '36200', 'lr': '0.0002', 'total_loss': '0.0223851', 'main_loss': '0.0183973', 'aux_loss': '3.98786', 'time_per_step': '2.85542'}
2025-11-29 21:50:24,525 - train_greyscale_MoE.py - {'step': '36300', 'lr': '0.0002', 'total_loss': '0.0213502', 'main_loss': '0.0173652', 'aux_loss': '3.98497', 'time_per_step': '2.8723'}
2025-11-29 21:55:32,018 - train_greyscale_MoE.py - {'step': '36400', 'lr': '0.0002', 'total_loss': '0.0211911', 'main_loss': '0.0172079', 'aux_loss': '3.98326', 'time_per_step': '3.01065'}
2025-11-29 22:00:36,638 - train_greyscale_MoE.py - {'step': '36500', 'lr': '0.0002', 'total_loss': '0.0216129', 'main_loss': '0.0176261', 'aux_loss': '3.9868', 'time_per_step': '2.85723'}
2025-11-29 22:05:44,748 - train_greyscale_MoE.py - {'step': '36600', 'lr': '0.0002', 'total_loss': '0.0218925', 'main_loss': '0.0179081', 'aux_loss': '3.98441', 'time_per_step': '2.85225'}
2025-11-29 22:10:54,603 - train_greyscale_MoE.py - {'step': '36700', 'lr': '0.0002', 'total_loss': '0.025024', 'main_loss': '0.0210411', 'aux_loss': '3.98291', 'time_per_step': '2.86492'}
2025-11-29 22:16:06,391 - train_greyscale_MoE.py - {'step': '36800', 'lr': '0.0002', 'total_loss': '0.0220519', 'main_loss': '0.0180701', 'aux_loss': '3.98182', 'time_per_step': '2.84565'}
2025-11-29 22:21:17,451 - train_greyscale_MoE.py - {'step': '36900', 'lr': '0.0002', 'total_loss': '0.0246908', 'main_loss': '0.0207073', 'aux_loss': '3.98346', 'time_per_step': '2.88112'}
2025-11-29 22:26:29,197 - train_greyscale_MoE.py - {'step': '37000', 'lr': '0.0002', 'total_loss': '0.0241756', 'main_loss': '0.0201887', 'aux_loss': '3.98688', 'time_per_step': '2.87641'}
2025-11-29 22:31:36,204 - train_greyscale_MoE.py - {'step': '37100', 'lr': '0.0002', 'total_loss': '0.0236211', 'main_loss': '0.0196297', 'aux_loss': '3.99147', 'time_per_step': '2.86414'}
