2025-11-25 03:42:53,983 - train_greyscale_MoE.py - ckpt_root: output_shift/acdc_wholeheart_uncond_moe_greyscale_uvit_mid_4by4/ckpts
dataset:
  SNR_scale: 4.0
2025-12-01 07:05:23,186 - train_greyscale_MoE.py - {'step': '215600', 'lr': '0.0002', 'total_loss': '0.0110116', 'main_loss': '0.00710996', 'aux_loss': '3.90167', 'time_per_step': '2.19079'}
2025-12-01 07:09:08,904 - train_greyscale_MoE.py - {'step': '215700', 'lr': '0.0002', 'total_loss': '0.0112008', 'main_loss': '0.00726631', 'aux_loss': '3.93451', 'time_per_step': '2.17669'}
2025-12-01 07:12:53,696 - train_greyscale_MoE.py - {'step': '215800', 'lr': '0.0002', 'total_loss': '0.0116352', 'main_loss': '0.00772468', 'aux_loss': '3.91048', 'time_per_step': '2.17494'}
2025-12-01 07:16:39,561 - train_greyscale_MoE.py - {'step': '215900', 'lr': '0.0002', 'total_loss': '0.0112831', 'main_loss': '0.00736526', 'aux_loss': '3.9178', 'time_per_step': '2.11991'}
2025-12-01 07:20:24,499 - train_greyscale_MoE.py - {'step': '216000', 'lr': '0.0002', 'total_loss': '0.0110286', 'main_loss': '0.0071146', 'aux_loss': '3.91397', 'time_per_step': '2.10371'}
2025-12-01 07:24:11,659 - train_greyscale_MoE.py - {'step': '216100', 'lr': '0.0002', 'total_loss': '0.0127882', 'main_loss': '0.0088603', 'aux_loss': '3.92792', 'time_per_step': '2.21741'}
2025-12-01 07:27:56,578 - train_greyscale_MoE.py - {'step': '216200', 'lr': '0.0002', 'total_loss': '0.0145147', 'main_loss': '0.0105513', 'aux_loss': '3.96339', 'time_per_step': '2.16754'}
2025-12-01 07:31:42,706 - train_greyscale_MoE.py - {'step': '216300', 'lr': '0.0002', 'total_loss': '0.0154631', 'main_loss': '0.0115174', 'aux_loss': '3.94568', 'time_per_step': '2.16298'}
2025-12-01 07:35:29,296 - train_greyscale_MoE.py - {'step': '216400', 'lr': '0.0002', 'total_loss': '0.0138363', 'main_loss': '0.00991994', 'aux_loss': '3.9164', 'time_per_step': '2.18783'}
2025-12-01 07:39:16,780 - train_greyscale_MoE.py - {'step': '216500', 'lr': '0.0002', 'total_loss': '0.0117178', 'main_loss': '0.00779347', 'aux_loss': '3.92438', 'time_per_step': '2.17367'}
2025-12-01 07:43:02,638 - train_greyscale_MoE.py - {'step': '216600', 'lr': '0.0002', 'total_loss': '0.0112166', 'main_loss': '0.00728777', 'aux_loss': '3.92879', 'time_per_step': '2.16487'}
2025-12-01 07:46:48,055 - train_greyscale_MoE.py - {'step': '216700', 'lr': '0.0002', 'total_loss': '0.0146806', 'main_loss': '0.0107125', 'aux_loss': '3.9681', 'time_per_step': '2.15748'}
2025-12-01 07:50:34,493 - train_greyscale_MoE.py - {'step': '216800', 'lr': '0.0002', 'total_loss': '0.0116073', 'main_loss': '0.00768471', 'aux_loss': '3.92261', 'time_per_step': '2.177'}
2025-12-01 07:54:20,833 - train_greyscale_MoE.py - {'step': '216900', 'lr': '0.0002', 'total_loss': '0.0137955', 'main_loss': '0.00985381', 'aux_loss': '3.94166', 'time_per_step': '3.42681'}
2025-12-01 07:58:05,567 - train_greyscale_MoE.py - {'step': '217000', 'lr': '0.0002', 'total_loss': '0.0102122', 'main_loss': '0.00629331', 'aux_loss': '3.91889', 'time_per_step': '2.16737'}
2025-12-01 08:01:55,467 - train_greyscale_MoE.py - {'step': '217100', 'lr': '0.0002', 'total_loss': '0.0109362', 'main_loss': '0.00700908', 'aux_loss': '3.9271', 'time_per_step': '2.13613'}
2025-12-01 08:05:43,434 - train_greyscale_MoE.py - {'step': '217200', 'lr': '0.0002', 'total_loss': '0.00989408', 'main_loss': '0.00599309', 'aux_loss': '3.901', 'time_per_step': '2.08033'}
2025-12-01 08:09:28,763 - train_greyscale_MoE.py - {'step': '217300', 'lr': '0.0002', 'total_loss': '0.0116993', 'main_loss': '0.00782112', 'aux_loss': '3.87816', 'time_per_step': '2.14901'}
2025-12-01 08:13:14,337 - train_greyscale_MoE.py - {'step': '217400', 'lr': '0.0002', 'total_loss': '0.0153559', 'main_loss': '0.0114304', 'aux_loss': '3.92546', 'time_per_step': '2.13689'}
2025-12-01 08:16:59,790 - train_greyscale_MoE.py - {'step': '217500', 'lr': '0.0002', 'total_loss': '0.0108008', 'main_loss': '0.00690174', 'aux_loss': '3.89907', 'time_per_step': '2.18649'}
2025-12-01 08:20:46,019 - train_greyscale_MoE.py - {'step': '217600', 'lr': '0.0002', 'total_loss': '0.011973', 'main_loss': '0.00805819', 'aux_loss': '3.91483', 'time_per_step': '2.18742'}
2025-12-01 08:24:30,668 - train_greyscale_MoE.py - {'step': '217700', 'lr': '0.0002', 'total_loss': '0.0136417', 'main_loss': '0.00975571', 'aux_loss': '3.886', 'time_per_step': '2.17499'}
2025-12-01 08:28:17,022 - train_greyscale_MoE.py - {'step': '217800', 'lr': '0.0002', 'total_loss': '0.00872082', 'main_loss': '0.00481472', 'aux_loss': '3.9061', 'time_per_step': '2.1744'}
2025-12-01 08:32:02,443 - train_greyscale_MoE.py - {'step': '217900', 'lr': '0.0002', 'total_loss': '0.0119503', 'main_loss': '0.0080277', 'aux_loss': '3.92258', 'time_per_step': '2.15514'}
2025-12-01 08:35:47,707 - train_greyscale_MoE.py - {'step': '218000', 'lr': '0.0002', 'total_loss': '0.0128846', 'main_loss': '0.0089562', 'aux_loss': '3.92842', 'time_per_step': '2.17634'}
2025-12-01 08:39:33,131 - train_greyscale_MoE.py - {'step': '218100', 'lr': '0.0002', 'total_loss': '0.0152317', 'main_loss': '0.0113279', 'aux_loss': '3.90376', 'time_per_step': '2.18068'}
2025-12-01 08:43:18,469 - train_greyscale_MoE.py - {'step': '218200', 'lr': '0.0002', 'total_loss': '0.012911', 'main_loss': '0.00899401', 'aux_loss': '3.91697', 'time_per_step': '2.35106'}
2025-12-01 08:47:04,421 - train_greyscale_MoE.py - {'step': '218300', 'lr': '0.0002', 'total_loss': '0.0120033', 'main_loss': '0.00808082', 'aux_loss': '3.92248', 'time_per_step': '2.122'}
2025-12-01 08:50:50,301 - train_greyscale_MoE.py - {'step': '218400', 'lr': '0.0002', 'total_loss': '0.0114748', 'main_loss': '0.00756772', 'aux_loss': '3.90709', 'time_per_step': '2.09333'}
2025-12-01 08:54:35,848 - train_greyscale_MoE.py - {'step': '218500', 'lr': '0.0002', 'total_loss': '0.0151985', 'main_loss': '0.0113067', 'aux_loss': '3.89179', 'time_per_step': '2.15957'}
2025-12-01 08:58:21,259 - train_greyscale_MoE.py - {'step': '218600', 'lr': '0.0002', 'total_loss': '0.0106889', 'main_loss': '0.0067858', 'aux_loss': '3.90312', 'time_per_step': '2.16069'}
2025-12-01 09:02:07,240 - train_greyscale_MoE.py - {'step': '218700', 'lr': '0.0002', 'total_loss': '0.0136913', 'main_loss': '0.00978193', 'aux_loss': '3.90941', 'time_per_step': '2.19022'}
2025-12-01 09:05:53,627 - train_greyscale_MoE.py - {'step': '218800', 'lr': '0.0002', 'total_loss': '0.0135516', 'main_loss': '0.00961307', 'aux_loss': '3.93852', 'time_per_step': '2.16038'}
2025-12-01 09:09:38,466 - train_greyscale_MoE.py - {'step': '218900', 'lr': '0.0002', 'total_loss': '0.0111295', 'main_loss': '0.00722618', 'aux_loss': '3.90328', 'time_per_step': '2.18265'}
2025-12-01 09:13:24,092 - train_greyscale_MoE.py - {'step': '219000', 'lr': '0.0002', 'total_loss': '0.011587', 'main_loss': '0.00767807', 'aux_loss': '3.90898', 'time_per_step': '2.18247'}
2025-12-01 09:17:09,184 - train_greyscale_MoE.py - {'step': '219100', 'lr': '0.0002', 'total_loss': '0.0117431', 'main_loss': '0.00781043', 'aux_loss': '3.93263', 'time_per_step': '2.16862'}
2025-12-01 09:20:54,511 - train_greyscale_MoE.py - {'step': '219200', 'lr': '0.0002', 'total_loss': '0.00994322', 'main_loss': '0.00602627', 'aux_loss': '3.91695', 'time_per_step': '2.17554'}
2025-12-01 09:24:39,150 - train_greyscale_MoE.py - {'step': '219300', 'lr': '0.0002', 'total_loss': '0.0155094', 'main_loss': '0.011588', 'aux_loss': '3.9214', 'time_per_step': '2.17982'}
2025-12-01 09:28:25,065 - train_greyscale_MoE.py - {'step': '219400', 'lr': '0.0002', 'total_loss': '0.0146173', 'main_loss': '0.0107099', 'aux_loss': '3.90733', 'time_per_step': '2.16623'}
2025-12-01 09:32:10,843 - train_greyscale_MoE.py - {'step': '219500', 'lr': '0.0002', 'total_loss': '0.00985694', 'main_loss': '0.00594102', 'aux_loss': '3.91592', 'time_per_step': '2.18674'}
2025-12-01 09:35:56,476 - train_greyscale_MoE.py - {'step': '219600', 'lr': '0.0002', 'total_loss': '0.0088667', 'main_loss': '0.00492855', 'aux_loss': '3.93815', 'time_per_step': '2.08916'}
2025-12-01 09:39:41,811 - train_greyscale_MoE.py - {'step': '219700', 'lr': '0.0002', 'total_loss': '0.00996056', 'main_loss': '0.00605711', 'aux_loss': '3.90346', 'time_per_step': '2.20528'}
2025-12-01 09:43:27,826 - train_greyscale_MoE.py - {'step': '219800', 'lr': '0.0002', 'total_loss': '0.0130627', 'main_loss': '0.00916975', 'aux_loss': '3.89294', 'time_per_step': '2.16855'}
2025-12-01 09:47:13,116 - train_greyscale_MoE.py - {'step': '219900', 'lr': '0.0002', 'total_loss': '0.0110498', 'main_loss': '0.00712679', 'aux_loss': '3.92299', 'time_per_step': '2.15755'}
2025-12-01 09:50:58,246 - train_greyscale_MoE.py - {'step': '220000', 'lr': '0.0002', 'total_loss': '0.0126151', 'main_loss': '0.00868682', 'aux_loss': '3.9283', 'time_per_step': '2.20228'}
2025-12-01 09:54:43,055 - train_greyscale_MoE.py - {'step': '220100', 'lr': '0.0002', 'total_loss': '0.0120616', 'main_loss': '0.00817193', 'aux_loss': '3.88968', 'time_per_step': '2.18118'}
2025-12-01 09:58:28,450 - train_greyscale_MoE.py - {'step': '220200', 'lr': '0.0002', 'total_loss': '0.0150741', 'main_loss': '0.0111099', 'aux_loss': '3.96421', 'time_per_step': '2.18363'}
2025-12-01 10:02:14,253 - train_greyscale_MoE.py - {'step': '220300', 'lr': '0.0002', 'total_loss': '0.011153', 'main_loss': '0.00723227', 'aux_loss': '3.92073', 'time_per_step': '2.17111'}
2025-12-01 10:05:59,568 - train_greyscale_MoE.py - {'step': '220400', 'lr': '0.0002', 'total_loss': '0.0135986', 'main_loss': '0.00965301', 'aux_loss': '3.94558', 'time_per_step': '2.17824'}
2025-12-01 10:09:45,611 - train_greyscale_MoE.py - {'step': '220500', 'lr': '0.0002', 'total_loss': '0.011001', 'main_loss': '0.00708544', 'aux_loss': '3.9156', 'time_per_step': '2.1884'}
2025-12-01 10:13:31,653 - train_greyscale_MoE.py - {'step': '220600', 'lr': '0.0002', 'total_loss': '0.0128222', 'main_loss': '0.00890585', 'aux_loss': '3.91636', 'time_per_step': '2.18709'}
2025-12-01 10:17:17,602 - train_greyscale_MoE.py - {'step': '220700', 'lr': '0.0002', 'total_loss': '0.00908799', 'main_loss': '0.00514641', 'aux_loss': '3.94158', 'time_per_step': '2.13241'}
2025-12-01 10:21:02,117 - train_greyscale_MoE.py - {'step': '220800', 'lr': '0.0002', 'total_loss': '0.0127067', 'main_loss': '0.00879123', 'aux_loss': '3.91545', 'time_per_step': '2.09995'}
2025-12-01 10:24:47,819 - train_greyscale_MoE.py - {'step': '220900', 'lr': '0.0002', 'total_loss': '0.0121461', 'main_loss': '0.00822078', 'aux_loss': '3.92529', 'time_per_step': '2.14705'}
2025-12-01 10:28:33,336 - train_greyscale_MoE.py - {'step': '221000', 'lr': '0.0002', 'total_loss': '0.0108394', 'main_loss': '0.00694017', 'aux_loss': '3.8992', 'time_per_step': '2.1905'}
2025-12-01 10:32:19,686 - train_greyscale_MoE.py - {'step': '221100', 'lr': '0.0002', 'total_loss': '0.0103642', 'main_loss': '0.00642371', 'aux_loss': '3.94051', 'time_per_step': '2.18656'}
2025-12-01 10:36:04,639 - train_greyscale_MoE.py - {'step': '221200', 'lr': '0.0002', 'total_loss': '0.0155477', 'main_loss': '0.0116507', 'aux_loss': '3.89699', 'time_per_step': '2.1901'}
2025-12-01 10:39:50,671 - train_greyscale_MoE.py - {'step': '221300', 'lr': '0.0002', 'total_loss': '0.0154969', 'main_loss': '0.0115717', 'aux_loss': '3.92522', 'time_per_step': '2.17561'}
2025-12-01 10:43:36,654 - train_greyscale_MoE.py - {'step': '221400', 'lr': '0.0002', 'total_loss': '0.0134982', 'main_loss': '0.00958364', 'aux_loss': '3.91454', 'time_per_step': '2.18619'}
2025-12-01 10:47:22,331 - train_greyscale_MoE.py - {'step': '221500', 'lr': '0.0002', 'total_loss': '0.0115663', 'main_loss': '0.00761726', 'aux_loss': '3.949', 'time_per_step': '2.16769'}
2025-12-01 10:51:07,256 - train_greyscale_MoE.py - {'step': '221600', 'lr': '0.0002', 'total_loss': '0.0118554', 'main_loss': '0.00791877', 'aux_loss': '3.93663', 'time_per_step': '2.18143'}
2025-12-01 10:54:53,766 - train_greyscale_MoE.py - {'step': '221700', 'lr': '0.0002', 'total_loss': '0.011969', 'main_loss': '0.0080576', 'aux_loss': '3.91137', 'time_per_step': '2.16315'}
2025-12-01 10:58:39,328 - train_greyscale_MoE.py - {'step': '221800', 'lr': '0.0002', 'total_loss': '0.0121465', 'main_loss': '0.0082366', 'aux_loss': '3.90987', 'time_per_step': '2.17691'}
2025-12-01 11:02:25,392 - train_greyscale_MoE.py - {'step': '221900', 'lr': '0.0002', 'total_loss': '0.0146517', 'main_loss': '0.0107369', 'aux_loss': '3.91481', 'time_per_step': '2.12385'}
2025-12-01 11:06:09,968 - train_greyscale_MoE.py - {'step': '222000', 'lr': '0.0002', 'total_loss': '0.0154956', 'main_loss': '0.0115664', 'aux_loss': '3.92922', 'time_per_step': '2.12007'}
2025-12-01 11:09:56,297 - train_greyscale_MoE.py - {'step': '222100', 'lr': '0.0002', 'total_loss': '0.0133254', 'main_loss': '0.00941159', 'aux_loss': '3.91385', 'time_per_step': '2.14779'}
2025-12-01 11:13:42,822 - train_greyscale_MoE.py - {'step': '222200', 'lr': '0.0002', 'total_loss': '0.0130702', 'main_loss': '0.0091408', 'aux_loss': '3.92936', 'time_per_step': '2.14761'}
2025-12-01 11:17:28,310 - train_greyscale_MoE.py - {'step': '222300', 'lr': '0.0002', 'total_loss': '0.0109168', 'main_loss': '0.00697504', 'aux_loss': '3.94171', 'time_per_step': '2.1976'}
2025-12-01 11:21:13,225 - train_greyscale_MoE.py - {'step': '222400', 'lr': '0.0002', 'total_loss': '0.0122953', 'main_loss': '0.00835052', 'aux_loss': '3.94481', 'time_per_step': '2.17127'}
2025-12-01 11:24:59,057 - train_greyscale_MoE.py - {'step': '222500', 'lr': '0.0002', 'total_loss': '0.011912', 'main_loss': '0.00792169', 'aux_loss': '3.9903', 'time_per_step': '2.18088'}
2025-12-01 11:28:44,852 - train_greyscale_MoE.py - {'step': '222600', 'lr': '0.0002', 'total_loss': '0.0110953', 'main_loss': '0.00715377', 'aux_loss': '3.94152', 'time_per_step': '2.17975'}
2025-12-01 11:32:29,735 - train_greyscale_MoE.py - {'step': '222700', 'lr': '0.0002', 'total_loss': '0.0106564', 'main_loss': '0.00667955', 'aux_loss': '3.97683', 'time_per_step': '2.19801'}
2025-12-01 11:36:14,866 - train_greyscale_MoE.py - {'step': '222800', 'lr': '0.0002', 'total_loss': '0.0123212', 'main_loss': '0.00839903', 'aux_loss': '3.92219', 'time_per_step': '2.17786'}
2025-12-01 11:40:00,297 - train_greyscale_MoE.py - {'step': '222900', 'lr': '0.0002', 'total_loss': '0.0118158', 'main_loss': '0.00791921', 'aux_loss': '3.89663', 'time_per_step': '2.19915'}
2025-12-01 11:43:45,564 - train_greyscale_MoE.py - {'step': '223000', 'lr': '0.0002', 'total_loss': '0.0133395', 'main_loss': '0.00941452', 'aux_loss': '3.92501', 'time_per_step': '2.19054'}
2025-12-01 11:47:30,341 - train_greyscale_MoE.py - {'step': '223100', 'lr': '0.0002', 'total_loss': '0.0138431', 'main_loss': '0.00990791', 'aux_loss': '3.93516', 'time_per_step': '2.12456'}
2025-12-01 11:51:15,224 - train_greyscale_MoE.py - {'step': '223200', 'lr': '0.0002', 'total_loss': '0.0103855', 'main_loss': '0.00644585', 'aux_loss': '3.93969', 'time_per_step': '2.08822'}
2025-12-01 11:55:02,265 - train_greyscale_MoE.py - {'step': '223300', 'lr': '0.0002', 'total_loss': '0.0128233', 'main_loss': '0.00890418', 'aux_loss': '3.91911', 'time_per_step': '2.15595'}
2025-12-01 11:58:47,396 - train_greyscale_MoE.py - {'step': '223400', 'lr': '0.0002', 'total_loss': '0.0107826', 'main_loss': '0.00686182', 'aux_loss': '3.92082', 'time_per_step': '2.16822'}
2025-12-01 12:02:33,124 - train_greyscale_MoE.py - {'step': '223500', 'lr': '0.0002', 'total_loss': '0.0129796', 'main_loss': '0.00903622', 'aux_loss': '3.94342', 'time_per_step': '2.17248'}
2025-12-01 12:06:19,385 - train_greyscale_MoE.py - {'step': '223600', 'lr': '0.0002', 'total_loss': '0.0162167', 'main_loss': '0.0122674', 'aux_loss': '3.94925', 'time_per_step': '2.17171'}
2025-12-01 12:10:04,907 - train_greyscale_MoE.py - {'step': '223700', 'lr': '0.0002', 'total_loss': '0.0196389', 'main_loss': '0.0156713', 'aux_loss': '3.96758', 'time_per_step': '2.18889'}
2025-12-01 12:13:50,344 - train_greyscale_MoE.py - {'step': '223800', 'lr': '0.0002', 'total_loss': '0.0108533', 'main_loss': '0.00691757', 'aux_loss': '3.93569', 'time_per_step': '2.16303'}
2025-12-01 12:17:35,143 - train_greyscale_MoE.py - {'step': '223900', 'lr': '0.0002', 'total_loss': '0.0131354', 'main_loss': '0.0092341', 'aux_loss': '3.90129', 'time_per_step': '2.1786'}
2025-12-01 12:21:21,422 - train_greyscale_MoE.py - {'step': '224000', 'lr': '0.0002', 'total_loss': '0.0134055', 'main_loss': '0.00948425', 'aux_loss': '3.92126', 'time_per_step': '2.17606'}
2025-12-01 12:25:06,602 - train_greyscale_MoE.py - {'step': '224100', 'lr': '0.0002', 'total_loss': '0.0125201', 'main_loss': '0.00860105', 'aux_loss': '3.91902', 'time_per_step': '2.16248'}
2025-12-01 12:28:52,012 - train_greyscale_MoE.py - {'step': '224200', 'lr': '0.0002', 'total_loss': '0.0128584', 'main_loss': '0.00891775', 'aux_loss': '3.94067', 'time_per_step': '2.168'}
2025-12-01 12:32:36,989 - train_greyscale_MoE.py - {'step': '224300', 'lr': '0.0002', 'total_loss': '0.0111509', 'main_loss': '0.00720767', 'aux_loss': '3.94321', 'time_per_step': '2.12713'}
2025-12-01 12:36:21,644 - train_greyscale_MoE.py - {'step': '224400', 'lr': '0.0002', 'total_loss': '0.0105717', 'main_loss': '0.00663065', 'aux_loss': '3.94104', 'time_per_step': '2.09832'}
2025-12-01 12:40:07,464 - train_greyscale_MoE.py - {'step': '224500', 'lr': '0.0002', 'total_loss': '0.011068', 'main_loss': '0.00715096', 'aux_loss': '3.91709', 'time_per_step': '2.17454'}
2025-12-01 12:43:53,262 - train_greyscale_MoE.py - {'step': '224600', 'lr': '0.0002', 'total_loss': '0.0117543', 'main_loss': '0.00783681', 'aux_loss': '3.91746', 'time_per_step': '2.17598'}
2025-12-01 12:47:38,016 - train_greyscale_MoE.py - {'step': '224700', 'lr': '0.0002', 'total_loss': '0.0129065', 'main_loss': '0.00897111', 'aux_loss': '3.9354', 'time_per_step': '2.16115'}
2025-12-01 12:51:22,860 - train_greyscale_MoE.py - {'step': '224800', 'lr': '0.0002', 'total_loss': '0.0126402', 'main_loss': '0.00873632', 'aux_loss': '3.9039', 'time_per_step': '2.17311'}
2025-12-01 12:55:08,421 - train_greyscale_MoE.py - {'step': '224900', 'lr': '0.0002', 'total_loss': '0.0142957', 'main_loss': '0.0103796', 'aux_loss': '3.91606', 'time_per_step': '2.17277'}
2025-12-01 12:58:53,522 - train_greyscale_MoE.py - {'step': '225000', 'lr': '0.0002', 'total_loss': '0.0101257', 'main_loss': '0.0062165', 'aux_loss': '3.90919', 'time_per_step': '2.17156'}
2025-12-01 12:58:53,524 - train_greyscale_MoE.py - Save a grid of 16 samples into output_shift/acdc_wholeheart_uncond_MoE_greyscale_uvit_mid_4by4_Y_bound/samples/225000.png by DPM-Solver
2025-12-01 12:58:59,975 - train_greyscale_MoE.py - Save and eval checkpoint 225000...
2025-12-01 12:59:02,355 - train_greyscale_MoE.py - eval_step: n_samples=50000, sample_steps=50, algorithm=dpm_solver, mini_batch_size=500, samples save into output_shift/acdc_wholeheart_uncond_MoE_greyscale_uvit_mid_4by4_Y_bound/samples/acdc_wholeheart_uncond_uvit_greyscale_mid_4by4_225000_dpm
2025-12-01 13:55:59,734 - train_greyscale_MoE.py - step=225000 fid50000=13.711505329980923
2025-12-01 14:00:31,000 - train_greyscale_MoE.py - {'step': '225100', 'lr': '0.0002', 'total_loss': '0.00930693', 'main_loss': '0.00539814', 'aux_loss': '3.90879', 'time_per_step': '2.17271'}
2025-12-01 14:04:17,584 - train_greyscale_MoE.py - {'step': '225200', 'lr': '0.0002', 'total_loss': '0.0109775', 'main_loss': '0.00702024', 'aux_loss': '3.95731', 'time_per_step': '2.16962'}
2025-12-01 14:08:03,995 - train_greyscale_MoE.py - {'step': '225300', 'lr': '0.0002', 'total_loss': '0.0112595', 'main_loss': '0.0073209', 'aux_loss': '3.93855', 'time_per_step': '2.16849'}
2025-12-01 14:11:50,360 - train_greyscale_MoE.py - {'step': '225400', 'lr': '0.0002', 'total_loss': '0.0106341', 'main_loss': '0.00671443', 'aux_loss': '3.91968', 'time_per_step': '2.17333'}
2025-12-01 14:15:35,880 - train_greyscale_MoE.py - {'step': '225500', 'lr': '0.0002', 'total_loss': '0.0146742', 'main_loss': '0.0107544', 'aux_loss': '3.9198', 'time_per_step': '2.12222'}
2025-12-01 14:19:20,687 - train_greyscale_MoE.py - {'step': '225600', 'lr': '0.0002', 'total_loss': '0.0127285', 'main_loss': '0.00881118', 'aux_loss': '3.91732', 'time_per_step': '2.08055'}
2025-12-01 14:23:06,384 - train_greyscale_MoE.py - {'step': '225700', 'lr': '0.0002', 'total_loss': '0.0131637', 'main_loss': '0.00925362', 'aux_loss': '3.91005', 'time_per_step': '2.14775'}
2025-12-01 14:26:52,530 - train_greyscale_MoE.py - {'step': '225800', 'lr': '0.0002', 'total_loss': '0.0124578', 'main_loss': '0.00853727', 'aux_loss': '3.92057', 'time_per_step': '2.16738'}
2025-12-01 14:30:38,877 - train_greyscale_MoE.py - {'step': '225900', 'lr': '0.0002', 'total_loss': '0.00998413', 'main_loss': '0.00606611', 'aux_loss': '3.91802', 'time_per_step': '2.16424'}
2025-12-01 14:34:23,613 - train_greyscale_MoE.py - {'step': '226000', 'lr': '0.0002', 'total_loss': '0.0102323', 'main_loss': '0.00630813', 'aux_loss': '3.92414', 'time_per_step': '2.17473'}
2025-12-01 14:38:09,025 - train_greyscale_MoE.py - {'step': '226100', 'lr': '0.0002', 'total_loss': '0.013987', 'main_loss': '0.01008', 'aux_loss': '3.90694', 'time_per_step': '2.19224'}
2025-12-01 14:41:55,552 - train_greyscale_MoE.py - {'step': '226200', 'lr': '0.0002', 'total_loss': '0.0113224', 'main_loss': '0.00742856', 'aux_loss': '3.89385', 'time_per_step': '2.19009'}
2025-12-01 14:45:41,615 - train_greyscale_MoE.py - {'step': '226300', 'lr': '0.0002', 'total_loss': '0.0157834', 'main_loss': '0.0118499', 'aux_loss': '3.93351', 'time_per_step': '2.24491'}
2025-12-01 14:49:26,762 - train_greyscale_MoE.py - {'step': '226400', 'lr': '0.0002', 'total_loss': '0.0111679', 'main_loss': '0.0072442', 'aux_loss': '3.92373', 'time_per_step': '2.16349'}
2025-12-01 14:53:12,266 - train_greyscale_MoE.py - {'step': '226500', 'lr': '0.0002', 'total_loss': '0.0121516', 'main_loss': '0.00822063', 'aux_loss': '3.93098', 'time_per_step': '2.18105'}
2025-12-01 14:56:58,638 - train_greyscale_MoE.py - {'step': '226600', 'lr': '0.0002', 'total_loss': '0.0203619', 'main_loss': '0.0164092', 'aux_loss': '3.95262', 'time_per_step': '2.16801'}
2025-12-01 15:00:44,709 - train_greyscale_MoE.py - {'step': '226700', 'lr': '0.0002', 'total_loss': '0.0137262', 'main_loss': '0.00979682', 'aux_loss': '3.9294', 'time_per_step': '2.13404'}
2025-12-01 15:04:30,549 - train_greyscale_MoE.py - {'step': '226800', 'lr': '0.0002', 'total_loss': '0.00944824', 'main_loss': '0.00550736', 'aux_loss': '3.94088', 'time_per_step': '2.0981'}
2025-12-01 15:08:17,387 - train_greyscale_MoE.py - {'step': '226900', 'lr': '0.0002', 'total_loss': '0.014089', 'main_loss': '0.0101806', 'aux_loss': '3.90839', 'time_per_step': '2.18009'}
2025-12-01 15:12:02,606 - train_greyscale_MoE.py - {'step': '227000', 'lr': '0.0002', 'total_loss': '0.0107306', 'main_loss': '0.00679488', 'aux_loss': '3.93574', 'time_per_step': '2.18801'}
2025-12-01 15:15:49,182 - train_greyscale_MoE.py - {'step': '227100', 'lr': '0.0002', 'total_loss': '0.0102159', 'main_loss': '0.00629519', 'aux_loss': '3.92072', 'time_per_step': '2.17365'}
2025-12-01 15:19:34,695 - train_greyscale_MoE.py - {'step': '227200', 'lr': '0.0002', 'total_loss': '0.0119548', 'main_loss': '0.00803991', 'aux_loss': '3.91493', 'time_per_step': '2.16278'}
2025-12-01 15:23:20,860 - train_greyscale_MoE.py - {'step': '227300', 'lr': '0.0002', 'total_loss': '0.00996338', 'main_loss': '0.00604154', 'aux_loss': '3.92183', 'time_per_step': '2.13732'}
2025-12-01 15:27:07,147 - train_greyscale_MoE.py - {'step': '227400', 'lr': '0.0002', 'total_loss': '0.0115403', 'main_loss': '0.0076198', 'aux_loss': '3.92048', 'time_per_step': '2.19833'}
2025-12-01 15:30:53,020 - train_greyscale_MoE.py - {'step': '227500', 'lr': '0.0002', 'total_loss': '0.0133099', 'main_loss': '0.00938305', 'aux_loss': '3.9269', 'time_per_step': '2.14735'}
2025-12-01 15:34:38,316 - train_greyscale_MoE.py - {'step': '227600', 'lr': '0.0002', 'total_loss': '0.0128345', 'main_loss': '0.0089273', 'aux_loss': '3.90721', 'time_per_step': '2.18651'}
2025-12-01 15:38:24,774 - train_greyscale_MoE.py - {'step': '227700', 'lr': '0.0002', 'total_loss': '0.0098888', 'main_loss': '0.00598558', 'aux_loss': '3.90323', 'time_per_step': '2.18071'}
2025-12-01 15:42:10,892 - train_greyscale_MoE.py - {'step': '227800', 'lr': '0.0002', 'total_loss': '0.0102749', 'main_loss': '0.00637579', 'aux_loss': '3.89908', 'time_per_step': '2.24657'}
2025-12-01 15:45:56,207 - train_greyscale_MoE.py - {'step': '227900', 'lr': '0.0002', 'total_loss': '0.0139655', 'main_loss': '0.00996943', 'aux_loss': '3.99608', 'time_per_step': '2.12777'}
2025-12-01 15:49:42,041 - train_greyscale_MoE.py - {'step': '228000', 'lr': '0.0002', 'total_loss': '0.0101964', 'main_loss': '0.00623584', 'aux_loss': '3.96059', 'time_per_step': '2.1413'}
2025-12-01 15:53:29,277 - train_greyscale_MoE.py - {'step': '228100', 'lr': '0.0002', 'total_loss': '0.0116295', 'main_loss': '0.00770072', 'aux_loss': '3.92879', 'time_per_step': '2.16054'}
2025-12-01 15:57:15,616 - train_greyscale_MoE.py - {'step': '228200', 'lr': '0.0002', 'total_loss': '0.0123625', 'main_loss': '0.00843972', 'aux_loss': '3.92281', 'time_per_step': '2.17247'}
