2025-11-09 09:48:10,662 - train_greyscale_FA_MoE.py - ckpt_root: output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l8r12_Y_bound/ckpts
dataset:
  SNR_scale: 4.0
2025-11-12 06:10:40,798 - train_greyscale_FA_MoE.py - {'step': '126400', 'lr': '0.0002', 'total_loss': '0.0143962', 'main_loss': '0.0143962', 'time_per_step': '1.71888'}
2025-11-12 06:13:52,026 - train_greyscale_FA_MoE.py - {'step': '126500', 'lr': '0.0002', 'total_loss': '0.0114335', 'main_loss': '0.0114335', 'time_per_step': '1.8789'}
2025-11-12 06:17:01,555 - train_greyscale_FA_MoE.py - {'step': '126600', 'lr': '0.0002', 'total_loss': '0.0116145', 'main_loss': '0.0116145', 'time_per_step': '1.71763'}
2025-11-12 06:20:12,839 - train_greyscale_FA_MoE.py - {'step': '126700', 'lr': '0.0002', 'total_loss': '0.0116668', 'main_loss': '0.0116668', 'time_per_step': '1.79346'}
2025-11-12 06:23:24,232 - train_greyscale_FA_MoE.py - {'step': '126800', 'lr': '0.0002', 'total_loss': '0.0136612', 'main_loss': '0.0136612', 'time_per_step': '1.73986'}
2025-11-12 06:26:35,128 - train_greyscale_FA_MoE.py - {'step': '126900', 'lr': '0.0002', 'total_loss': '0.0105412', 'main_loss': '0.0105412', 'time_per_step': '1.70434'}
2025-11-12 06:29:45,533 - train_greyscale_FA_MoE.py - {'step': '127000', 'lr': '0.0002', 'total_loss': '0.0120283', 'main_loss': '0.0120283', 'time_per_step': '2.06107'}
2025-11-12 06:32:58,481 - train_greyscale_FA_MoE.py - {'step': '127100', 'lr': '0.0002', 'total_loss': '0.01029', 'main_loss': '0.01029', 'time_per_step': '1.69281'}
2025-11-12 06:36:10,504 - train_greyscale_FA_MoE.py - {'step': '127200', 'lr': '0.0002', 'total_loss': '0.0120196', 'main_loss': '0.0120196', 'time_per_step': '1.66361'}
2025-11-12 06:39:21,334 - train_greyscale_FA_MoE.py - {'step': '127300', 'lr': '0.0002', 'total_loss': '0.0129745', 'main_loss': '0.0129745', 'time_per_step': '1.72938'}
2025-11-12 06:42:34,294 - train_greyscale_FA_MoE.py - {'step': '127400', 'lr': '0.0002', 'total_loss': '0.0130046', 'main_loss': '0.0130046', 'time_per_step': '1.77388'}
2025-11-12 06:45:45,395 - train_greyscale_FA_MoE.py - {'step': '127500', 'lr': '0.0002', 'total_loss': '0.012556', 'main_loss': '0.012556', 'time_per_step': '1.77651'}
2025-11-12 06:48:54,762 - train_greyscale_FA_MoE.py - {'step': '127600', 'lr': '0.0002', 'total_loss': '0.0101141', 'main_loss': '0.0101141', 'time_per_step': '1.71112'}
2025-11-12 06:52:06,059 - train_greyscale_FA_MoE.py - {'step': '127700', 'lr': '0.0002', 'total_loss': '0.011383', 'main_loss': '0.011383', 'time_per_step': '1.70052'}
2025-11-12 06:55:16,130 - train_greyscale_FA_MoE.py - {'step': '127800', 'lr': '0.0002', 'total_loss': '0.0143444', 'main_loss': '0.0143444', 'time_per_step': '1.70887'}
2025-11-12 06:58:23,357 - train_greyscale_FA_MoE.py - {'step': '127900', 'lr': '0.0002', 'total_loss': '0.0111307', 'main_loss': '0.0111307', 'time_per_step': '1.74887'}
2025-11-12 07:01:33,988 - train_greyscale_FA_MoE.py - {'step': '128000', 'lr': '0.0002', 'total_loss': '0.0124166', 'main_loss': '0.0124166', 'time_per_step': '2.04704'}
2025-11-12 07:04:44,536 - train_greyscale_FA_MoE.py - {'step': '128100', 'lr': '0.0002', 'total_loss': '0.0147956', 'main_loss': '0.0147956', 'time_per_step': '1.72838'}
2025-11-12 07:07:57,254 - train_greyscale_FA_MoE.py - {'step': '128200', 'lr': '0.0002', 'total_loss': '0.0150674', 'main_loss': '0.0150674', 'time_per_step': '1.70468'}
2025-11-12 07:11:08,236 - train_greyscale_FA_MoE.py - {'step': '128300', 'lr': '0.0002', 'total_loss': '0.0144258', 'main_loss': '0.0144258', 'time_per_step': '1.68145'}
2025-11-12 07:14:17,861 - train_greyscale_FA_MoE.py - {'step': '128400', 'lr': '0.0002', 'total_loss': '0.0143103', 'main_loss': '0.0143103', 'time_per_step': '1.66167'}
2025-11-12 07:17:30,058 - train_greyscale_FA_MoE.py - {'step': '128500', 'lr': '0.0002', 'total_loss': '0.014054', 'main_loss': '0.014054', 'time_per_step': '1.75006'}
2025-11-12 07:20:40,411 - train_greyscale_FA_MoE.py - {'step': '128600', 'lr': '0.0002', 'total_loss': '0.00908366', 'main_loss': '0.00908366', 'time_per_step': '1.7406'}
2025-11-12 07:23:51,569 - train_greyscale_FA_MoE.py - {'step': '128700', 'lr': '0.0002', 'total_loss': '0.0123187', 'main_loss': '0.0123187', 'time_per_step': '1.73441'}
2025-11-12 07:27:02,334 - train_greyscale_FA_MoE.py - {'step': '128800', 'lr': '0.0002', 'total_loss': '0.0143065', 'main_loss': '0.0143065', 'time_per_step': '1.72819'}
2025-11-12 07:30:12,176 - train_greyscale_FA_MoE.py - {'step': '128900', 'lr': '0.0002', 'total_loss': '0.0129903', 'main_loss': '0.0129903', 'time_per_step': '1.9022'}
2025-11-12 07:33:23,359 - train_greyscale_FA_MoE.py - {'step': '129000', 'lr': '0.0002', 'total_loss': '0.0128434', 'main_loss': '0.0128434', 'time_per_step': '1.73325'}
2025-11-12 07:36:35,446 - train_greyscale_FA_MoE.py - {'step': '129100', 'lr': '0.0002', 'total_loss': '0.00993945', 'main_loss': '0.00993945', 'time_per_step': '1.70319'}
2025-11-12 07:39:45,798 - train_greyscale_FA_MoE.py - {'step': '129200', 'lr': '0.0002', 'total_loss': '0.0143275', 'main_loss': '0.0143275', 'time_per_step': '1.71'}
2025-11-12 07:42:57,957 - train_greyscale_FA_MoE.py - {'step': '129300', 'lr': '0.0002', 'total_loss': '0.00991139', 'main_loss': '0.00991139', 'time_per_step': '1.98973'}
2025-11-12 07:46:09,619 - train_greyscale_FA_MoE.py - {'step': '129400', 'lr': '0.0002', 'total_loss': '0.0112955', 'main_loss': '0.0112955', 'time_per_step': '1.76224'}
2025-11-12 07:49:19,849 - train_greyscale_FA_MoE.py - {'step': '129500', 'lr': '0.0002', 'total_loss': '0.0115231', 'main_loss': '0.0115231', 'time_per_step': '1.69164'}
2025-11-12 07:52:27,765 - train_greyscale_FA_MoE.py - {'step': '129600', 'lr': '0.0002', 'total_loss': '0.0115172', 'main_loss': '0.0115172', 'time_per_step': '1.66353'}
2025-11-12 07:55:38,647 - train_greyscale_FA_MoE.py - {'step': '129700', 'lr': '0.0002', 'total_loss': '0.0127067', 'main_loss': '0.0127067', 'time_per_step': '1.7537'}
2025-11-12 07:58:49,404 - train_greyscale_FA_MoE.py - {'step': '129800', 'lr': '0.0002', 'total_loss': '0.0102832', 'main_loss': '0.0102832', 'time_per_step': '1.73345'}
2025-11-12 08:01:57,762 - train_greyscale_FA_MoE.py - {'step': '129900', 'lr': '0.0002', 'total_loss': '0.0112503', 'main_loss': '0.0112503', 'time_per_step': '1.74263'}
2025-11-12 08:05:08,299 - train_greyscale_FA_MoE.py - {'step': '130000', 'lr': '0.0002', 'total_loss': '0.0107174', 'main_loss': '0.0107174', 'time_per_step': '1.73104'}
2025-11-12 08:08:20,000 - train_greyscale_FA_MoE.py - {'step': '130100', 'lr': '0.0002', 'total_loss': '0.0170808', 'main_loss': '0.0170808', 'time_per_step': '1.69878'}
2025-11-12 08:11:31,842 - train_greyscale_FA_MoE.py - {'step': '130200', 'lr': '0.0002', 'total_loss': '0.0111943', 'main_loss': '0.0111943', 'time_per_step': '1.69957'}
2025-11-12 08:14:42,955 - train_greyscale_FA_MoE.py - {'step': '130300', 'lr': '0.0002', 'total_loss': '0.0114056', 'main_loss': '0.0114056', 'time_per_step': '1.8277'}
2025-11-12 08:17:54,470 - train_greyscale_FA_MoE.py - {'step': '130400', 'lr': '0.0002', 'total_loss': '0.0111934', 'main_loss': '0.0111934', 'time_per_step': '1.71732'}
2025-11-12 08:21:05,222 - train_greyscale_FA_MoE.py - {'step': '130500', 'lr': '0.0002', 'total_loss': '0.0101479', 'main_loss': '0.0101479', 'time_per_step': '1.73489'}
2025-11-12 08:24:16,680 - train_greyscale_FA_MoE.py - {'step': '130600', 'lr': '0.0002', 'total_loss': '0.0125735', 'main_loss': '0.0125735', 'time_per_step': '1.69096'}
2025-11-12 08:27:28,121 - train_greyscale_FA_MoE.py - {'step': '130700', 'lr': '0.0002', 'total_loss': '0.00935116', 'main_loss': '0.00935116', 'time_per_step': '1.89803'}
2025-11-12 08:30:39,541 - train_greyscale_FA_MoE.py - {'step': '130800', 'lr': '0.0002', 'total_loss': '0.0137826', 'main_loss': '0.0137826', 'time_per_step': '1.72127'}
2025-11-12 08:33:51,422 - train_greyscale_FA_MoE.py - {'step': '130900', 'lr': '0.0002', 'total_loss': '0.0133286', 'main_loss': '0.0133286', 'time_per_step': '1.77489'}
2025-11-12 08:37:02,408 - train_greyscale_FA_MoE.py - {'step': '131000', 'lr': '0.0002', 'total_loss': '0.0140836', 'main_loss': '0.0140836', 'time_per_step': '1.7817'}
2025-11-12 08:40:12,867 - train_greyscale_FA_MoE.py - {'step': '131100', 'lr': '0.0002', 'total_loss': '0.0128329', 'main_loss': '0.0128329', 'time_per_step': '1.83009'}
2025-11-12 08:43:22,366 - train_greyscale_FA_MoE.py - {'step': '131200', 'lr': '0.0002', 'total_loss': '0.0145068', 'main_loss': '0.0145068', 'time_per_step': '1.77204'}
2025-11-12 08:46:30,972 - train_greyscale_FA_MoE.py - {'step': '131300', 'lr': '0.0002', 'total_loss': '0.0165501', 'main_loss': '0.0165501', 'time_per_step': '1.70028'}
2025-11-12 08:49:43,089 - train_greyscale_FA_MoE.py - {'step': '131400', 'lr': '0.0002', 'total_loss': '0.0129281', 'main_loss': '0.0129281', 'time_per_step': '1.76403'}
2025-11-12 08:52:54,887 - train_greyscale_FA_MoE.py - {'step': '131500', 'lr': '0.0002', 'total_loss': '0.0169445', 'main_loss': '0.0169445', 'time_per_step': '1.75054'}
2025-11-12 08:56:05,774 - train_greyscale_FA_MoE.py - {'step': '131600', 'lr': '0.0002', 'total_loss': '0.0107701', 'main_loss': '0.0107701', 'time_per_step': '1.84119'}
2025-11-12 08:59:17,832 - train_greyscale_FA_MoE.py - {'step': '131700', 'lr': '0.0002', 'total_loss': '0.0164777', 'main_loss': '0.0164777', 'time_per_step': '1.749'}
2025-11-12 09:02:29,982 - train_greyscale_FA_MoE.py - {'step': '131800', 'lr': '0.0002', 'total_loss': '0.0113076', 'main_loss': '0.0113076', 'time_per_step': '1.69187'}
2025-11-12 09:05:41,716 - train_greyscale_FA_MoE.py - {'step': '131900', 'lr': '0.0002', 'total_loss': '0.0118742', 'main_loss': '0.0118742', 'time_per_step': '1.79695'}
2025-11-12 09:08:52,372 - train_greyscale_FA_MoE.py - {'step': '132000', 'lr': '0.0002', 'total_loss': '0.00904809', 'main_loss': '0.00904809', 'time_per_step': '1.68405'}
2025-11-12 09:12:04,103 - train_greyscale_FA_MoE.py - {'step': '132100', 'lr': '0.0002', 'total_loss': '0.013514', 'main_loss': '0.013514', 'time_per_step': '1.78727'}
2025-11-12 09:15:15,524 - train_greyscale_FA_MoE.py - {'step': '132200', 'lr': '0.0002', 'total_loss': '0.0105854', 'main_loss': '0.0105854', 'time_per_step': '1.78552'}
2025-11-12 09:18:28,087 - train_greyscale_FA_MoE.py - {'step': '132300', 'lr': '0.0002', 'total_loss': '0.0124929', 'main_loss': '0.0124929', 'time_per_step': '1.74351'}
2025-11-12 09:21:37,660 - train_greyscale_FA_MoE.py - {'step': '132400', 'lr': '0.0002', 'total_loss': '0.00866521', 'main_loss': '0.00866521', 'time_per_step': '1.73081'}
2025-11-12 09:24:48,776 - train_greyscale_FA_MoE.py - {'step': '132500', 'lr': '0.0002', 'total_loss': '0.0106025', 'main_loss': '0.0106025', 'time_per_step': '1.82291'}
2025-11-12 09:27:59,396 - train_greyscale_FA_MoE.py - {'step': '132600', 'lr': '0.0002', 'total_loss': '0.0132653', 'main_loss': '0.0132653', 'time_per_step': '1.73579'}
2025-11-12 09:31:10,000 - train_greyscale_FA_MoE.py - {'step': '132700', 'lr': '0.0002', 'total_loss': '0.00920631', 'main_loss': '0.00920631', 'time_per_step': '1.75368'}
2025-11-12 09:34:21,350 - train_greyscale_FA_MoE.py - {'step': '132800', 'lr': '0.0002', 'total_loss': '0.0119926', 'main_loss': '0.0119926', 'time_per_step': '1.71567'}
2025-11-12 09:37:28,528 - train_greyscale_FA_MoE.py - {'step': '132900', 'lr': '0.0002', 'total_loss': '0.0158228', 'main_loss': '0.0158228', 'time_per_step': '1.69'}
2025-11-12 09:40:42,727 - train_greyscale_FA_MoE.py - {'step': '133000', 'lr': '0.0002', 'total_loss': '0.00858405', 'main_loss': '0.00858405', 'time_per_step': '1.7772'}
2025-11-12 09:43:56,639 - train_greyscale_FA_MoE.py - {'step': '133100', 'lr': '0.0002', 'total_loss': '0.00987521', 'main_loss': '0.00987521', 'time_per_step': '1.70111'}
2025-11-12 09:47:08,139 - train_greyscale_FA_MoE.py - {'step': '133200', 'lr': '0.0002', 'total_loss': '0.0111823', 'main_loss': '0.0111823', 'time_per_step': '1.67117'}
2025-11-12 09:50:20,558 - train_greyscale_FA_MoE.py - {'step': '133300', 'lr': '0.0002', 'total_loss': '0.0111086', 'main_loss': '0.0111086', 'time_per_step': '1.73417'}
2025-11-12 09:53:32,303 - train_greyscale_FA_MoE.py - {'step': '133400', 'lr': '0.0002', 'total_loss': '0.0127426', 'main_loss': '0.0127426', 'time_per_step': '1.74129'}
2025-11-12 09:56:43,739 - train_greyscale_FA_MoE.py - {'step': '133500', 'lr': '0.0002', 'total_loss': '0.00952143', 'main_loss': '0.00952143', 'time_per_step': '1.73646'}
2025-11-12 09:59:55,367 - train_greyscale_FA_MoE.py - {'step': '133600', 'lr': '0.0002', 'total_loss': '0.00920181', 'main_loss': '0.00920181', 'time_per_step': '1.76067'}
2025-11-12 10:03:05,897 - train_greyscale_FA_MoE.py - {'step': '133700', 'lr': '0.0002', 'total_loss': '0.0142417', 'main_loss': '0.0142417', 'time_per_step': '1.78047'}
2025-11-12 10:06:17,858 - train_greyscale_FA_MoE.py - {'step': '133800', 'lr': '0.0002', 'total_loss': '0.00944293', 'main_loss': '0.00944293', 'time_per_step': '1.69931'}
2025-11-12 10:09:34,062 - train_greyscale_FA_MoE.py - {'step': '133900', 'lr': '0.0002', 'total_loss': '0.0115798', 'main_loss': '0.0115798', 'time_per_step': '1.85686'}
2025-11-12 10:12:46,282 - train_greyscale_FA_MoE.py - {'step': '134000', 'lr': '0.0002', 'total_loss': '0.0129321', 'main_loss': '0.0129321', 'time_per_step': '1.75327'}
2025-11-12 10:15:58,451 - train_greyscale_FA_MoE.py - {'step': '134100', 'lr': '0.0002', 'total_loss': '0.0107377', 'main_loss': '0.0107377', 'time_per_step': '1.72017'}
2025-11-12 10:19:11,072 - train_greyscale_FA_MoE.py - {'step': '134200', 'lr': '0.0002', 'total_loss': '0.0107045', 'main_loss': '0.0107045', 'time_per_step': '1.71375'}
2025-11-12 10:22:23,943 - train_greyscale_FA_MoE.py - {'step': '134300', 'lr': '0.0002', 'total_loss': '0.0129433', 'main_loss': '0.0129433', 'time_per_step': '1.69914'}
2025-11-12 10:25:35,466 - train_greyscale_FA_MoE.py - {'step': '134400', 'lr': '0.0002', 'total_loss': '0.0129461', 'main_loss': '0.0129461', 'time_per_step': '1.66109'}
2025-11-12 10:28:43,402 - train_greyscale_FA_MoE.py - {'step': '134500', 'lr': '0.0002', 'total_loss': '0.0108518', 'main_loss': '0.0108518', 'time_per_step': '1.76189'}
2025-11-12 10:31:53,318 - train_greyscale_FA_MoE.py - {'step': '134600', 'lr': '0.0002', 'total_loss': '0.00961107', 'main_loss': '0.00961107', 'time_per_step': '1.79822'}
2025-11-12 10:35:05,326 - train_greyscale_FA_MoE.py - {'step': '134700', 'lr': '0.0002', 'total_loss': '0.00899066', 'main_loss': '0.00899066', 'time_per_step': '1.72974'}
2025-11-12 10:38:16,354 - train_greyscale_FA_MoE.py - {'step': '134800', 'lr': '0.0002', 'total_loss': '0.0129197', 'main_loss': '0.0129197', 'time_per_step': '1.77335'}
2025-11-12 10:41:27,489 - train_greyscale_FA_MoE.py - {'step': '134900', 'lr': '0.0002', 'total_loss': '0.0131351', 'main_loss': '0.0131351', 'time_per_step': '1.89946'}
2025-11-12 10:44:38,724 - train_greyscale_FA_MoE.py - {'step': '135000', 'lr': '0.0002', 'total_loss': '0.0109999', 'main_loss': '0.0109999', 'time_per_step': '1.71825'}
2025-11-12 10:47:50,416 - train_greyscale_FA_MoE.py - {'step': '135100', 'lr': '0.0002', 'total_loss': '0.01324', 'main_loss': '0.01324', 'time_per_step': '1.68815'}
2025-11-12 10:51:01,471 - train_greyscale_FA_MoE.py - {'step': '135200', 'lr': '0.0002', 'total_loss': '0.0170237', 'main_loss': '0.0170237', 'time_per_step': '1.74618'}
2025-11-12 10:54:13,196 - train_greyscale_FA_MoE.py - {'step': '135300', 'lr': '0.0002', 'total_loss': '0.0127881', 'main_loss': '0.0127881', 'time_per_step': '1.7232'}
2025-11-12 10:57:24,542 - train_greyscale_FA_MoE.py - {'step': '135400', 'lr': '0.0002', 'total_loss': '0.00877265', 'main_loss': '0.00877265', 'time_per_step': '1.70122'}
2025-11-12 11:00:36,372 - train_greyscale_FA_MoE.py - {'step': '135500', 'lr': '0.0002', 'total_loss': '0.0127691', 'main_loss': '0.0127691', 'time_per_step': '1.68484'}
2025-11-12 11:03:48,154 - train_greyscale_FA_MoE.py - {'step': '135600', 'lr': '0.0002', 'total_loss': '0.0101601', 'main_loss': '0.0101601', 'time_per_step': '2.98024'}
2025-11-12 11:06:59,902 - train_greyscale_FA_MoE.py - {'step': '135700', 'lr': '0.0002', 'total_loss': '0.0111723', 'main_loss': '0.0111723', 'time_per_step': '1.79298'}
2025-11-12 11:10:10,594 - train_greyscale_FA_MoE.py - {'step': '135800', 'lr': '0.0002', 'total_loss': '0.0153364', 'main_loss': '0.0153364', 'time_per_step': '1.77717'}
2025-11-12 11:13:20,097 - train_greyscale_FA_MoE.py - {'step': '135900', 'lr': '0.0002', 'total_loss': '0.0154016', 'main_loss': '0.0154016', 'time_per_step': '1.717'}
2025-11-12 11:16:32,665 - train_greyscale_FA_MoE.py - {'step': '136000', 'lr': '0.0002', 'total_loss': '0.0106348', 'main_loss': '0.0106348', 'time_per_step': '1.74318'}
2025-11-12 11:19:43,763 - train_greyscale_FA_MoE.py - {'step': '136100', 'lr': '0.0002', 'total_loss': '0.00922841', 'main_loss': '0.00922841', 'time_per_step': '1.76553'}
2025-11-12 11:22:50,986 - train_greyscale_FA_MoE.py - {'step': '136200', 'lr': '0.0002', 'total_loss': '0.0141711', 'main_loss': '0.0141711', 'time_per_step': '1.96419'}
2025-11-12 11:26:01,768 - train_greyscale_FA_MoE.py - {'step': '136300', 'lr': '0.0002', 'total_loss': '0.0125327', 'main_loss': '0.0125327', 'time_per_step': '2.11913'}
2025-11-12 11:29:13,561 - train_greyscale_FA_MoE.py - {'step': '136400', 'lr': '0.0002', 'total_loss': '0.0125935', 'main_loss': '0.0125935', 'time_per_step': '1.69482'}
2025-11-12 11:32:24,429 - train_greyscale_FA_MoE.py - {'step': '136500', 'lr': '0.0002', 'total_loss': '0.00964858', 'main_loss': '0.00964858', 'time_per_step': '1.69514'}
2025-11-12 11:35:36,609 - train_greyscale_FA_MoE.py - {'step': '136600', 'lr': '0.0002', 'total_loss': '0.0119996', 'main_loss': '0.0119996', 'time_per_step': '1.70742'}
2025-11-12 11:38:47,242 - train_greyscale_FA_MoE.py - {'step': '136700', 'lr': '0.0002', 'total_loss': '0.0118794', 'main_loss': '0.0118794', 'time_per_step': '1.71229'}
2025-11-12 11:41:58,957 - train_greyscale_FA_MoE.py - {'step': '136800', 'lr': '0.0002', 'total_loss': '0.0112359', 'main_loss': '0.0112359', 'time_per_step': '1.66928'}
2025-11-12 11:45:10,518 - train_greyscale_FA_MoE.py - {'step': '136900', 'lr': '0.0002', 'total_loss': '0.00997189', 'main_loss': '0.00997189', 'time_per_step': '1.78523'}
2025-11-12 11:48:21,270 - train_greyscale_FA_MoE.py - {'step': '137000', 'lr': '0.0002', 'total_loss': '0.010973', 'main_loss': '0.010973', 'time_per_step': '1.73584'}
2025-11-12 11:51:32,419 - train_greyscale_FA_MoE.py - {'step': '137100', 'lr': '0.0002', 'total_loss': '0.0126633', 'main_loss': '0.0126633', 'time_per_step': '1.72574'}
2025-11-12 11:54:43,730 - train_greyscale_FA_MoE.py - {'step': '137200', 'lr': '0.0002', 'total_loss': '0.0108943', 'main_loss': '0.0108943', 'time_per_step': '1.72869'}
2025-11-12 11:57:55,233 - train_greyscale_FA_MoE.py - {'step': '137300', 'lr': '0.0002', 'total_loss': '0.0125373', 'main_loss': '0.0125373', 'time_per_step': '1.82175'}
2025-11-12 12:01:06,059 - train_greyscale_FA_MoE.py - {'step': '137400', 'lr': '0.0002', 'total_loss': '0.0122748', 'main_loss': '0.0122748', 'time_per_step': '1.70467'}
2025-11-12 12:04:17,196 - train_greyscale_FA_MoE.py - {'step': '137500', 'lr': '0.0002', 'total_loss': '0.0143231', 'main_loss': '0.0143231', 'time_per_step': '1.85248'}
2025-11-12 12:07:29,172 - train_greyscale_FA_MoE.py - {'step': '137600', 'lr': '0.0002', 'total_loss': '0.0118633', 'main_loss': '0.0118633', 'time_per_step': '1.69243'}
2025-11-12 12:10:41,532 - train_greyscale_FA_MoE.py - {'step': '137700', 'lr': '0.0002', 'total_loss': '0.00912523', 'main_loss': '0.00912523', 'time_per_step': '1.76111'}
2025-11-12 12:13:50,986 - train_greyscale_FA_MoE.py - {'step': '137800', 'lr': '0.0002', 'total_loss': '0.0136525', 'main_loss': '0.0136525', 'time_per_step': '1.88619'}
2025-11-12 12:17:02,586 - train_greyscale_FA_MoE.py - {'step': '137900', 'lr': '0.0002', 'total_loss': '0.0122741', 'main_loss': '0.0122741', 'time_per_step': '1.68406'}
2025-11-12 12:20:14,151 - train_greyscale_FA_MoE.py - {'step': '138000', 'lr': '0.0002', 'total_loss': '0.0105508', 'main_loss': '0.0105508', 'time_per_step': '1.66412'}
2025-11-12 12:23:24,807 - train_greyscale_FA_MoE.py - {'step': '138100', 'lr': '0.0002', 'total_loss': '0.00924733', 'main_loss': '0.00924733', 'time_per_step': '1.7791'}
2025-11-12 12:26:36,366 - train_greyscale_FA_MoE.py - {'step': '138200', 'lr': '0.0002', 'total_loss': '0.012379', 'main_loss': '0.012379', 'time_per_step': '1.75061'}
2025-11-12 12:29:47,598 - train_greyscale_FA_MoE.py - {'step': '138300', 'lr': '0.0002', 'total_loss': '0.0156184', 'main_loss': '0.0156184', 'time_per_step': '1.73863'}
2025-11-12 12:32:59,118 - train_greyscale_FA_MoE.py - {'step': '138400', 'lr': '0.0002', 'total_loss': '0.0132148', 'main_loss': '0.0132148', 'time_per_step': '1.86793'}
2025-11-12 12:36:08,479 - train_greyscale_FA_MoE.py - {'step': '138500', 'lr': '0.0002', 'total_loss': '0.013309', 'main_loss': '0.013309', 'time_per_step': '1.77003'}
2025-11-12 12:39:21,546 - train_greyscale_FA_MoE.py - {'step': '138600', 'lr': '0.0002', 'total_loss': '0.0112324', 'main_loss': '0.0112324', 'time_per_step': '1.67797'}
2025-11-12 12:42:32,290 - train_greyscale_FA_MoE.py - {'step': '138700', 'lr': '0.0002', 'total_loss': '0.0106556', 'main_loss': '0.0106556', 'time_per_step': '1.74114'}
2025-11-12 12:45:44,408 - train_greyscale_FA_MoE.py - {'step': '138800', 'lr': '0.0002', 'total_loss': '0.0126328', 'main_loss': '0.0126328', 'time_per_step': '1.81359'}
2025-11-12 12:48:55,895 - train_greyscale_FA_MoE.py - {'step': '138900', 'lr': '0.0002', 'total_loss': '0.0124635', 'main_loss': '0.0124635', 'time_per_step': '1.73792'}
2025-11-12 12:52:07,729 - train_greyscale_FA_MoE.py - {'step': '139000', 'lr': '0.0002', 'total_loss': '0.0144437', 'main_loss': '0.0144437', 'time_per_step': '1.802'}
2025-11-12 12:55:20,069 - train_greyscale_FA_MoE.py - {'step': '139100', 'lr': '0.0002', 'total_loss': '0.00956364', 'main_loss': '0.00956364', 'time_per_step': '1.69379'}
2025-11-12 12:58:29,342 - train_greyscale_FA_MoE.py - {'step': '139200', 'lr': '0.0002', 'total_loss': '0.0138951', 'main_loss': '0.0138951', 'time_per_step': '1.66362'}
2025-11-12 13:01:40,704 - train_greyscale_FA_MoE.py - {'step': '139300', 'lr': '0.0002', 'total_loss': '0.0113938', 'main_loss': '0.0113938', 'time_per_step': '1.74308'}
2025-11-12 13:04:50,663 - train_greyscale_FA_MoE.py - {'step': '139400', 'lr': '0.0002', 'total_loss': '0.0160999', 'main_loss': '0.0160999', 'time_per_step': '1.76968'}
2025-11-12 13:07:57,857 - train_greyscale_FA_MoE.py - {'step': '139500', 'lr': '0.0002', 'total_loss': '0.0101136', 'main_loss': '0.0101136', 'time_per_step': '1.75352'}
2025-11-12 13:11:10,471 - train_greyscale_FA_MoE.py - {'step': '139600', 'lr': '0.0002', 'total_loss': '0.0124831', 'main_loss': '0.0124831', 'time_per_step': '1.7117'}
2025-11-12 13:14:20,726 - train_greyscale_FA_MoE.py - {'step': '139700', 'lr': '0.0002', 'total_loss': '0.0138232', 'main_loss': '0.0138232', 'time_per_step': '1.72612'}
2025-11-12 13:17:31,489 - train_greyscale_FA_MoE.py - {'step': '139800', 'lr': '0.0002', 'total_loss': '0.0144298', 'main_loss': '0.0144298', 'time_per_step': '1.71546'}
2025-11-12 13:20:43,704 - train_greyscale_FA_MoE.py - {'step': '139900', 'lr': '0.0002', 'total_loss': '0.00923966', 'main_loss': '0.00923966', 'time_per_step': '1.71445'}
2025-11-12 13:23:54,189 - train_greyscale_FA_MoE.py - {'step': '140000', 'lr': '0.0002', 'total_loss': '0.0104786', 'main_loss': '0.0104786', 'time_per_step': '1.71317'}
2025-11-12 13:27:05,732 - train_greyscale_FA_MoE.py - {'step': '140100', 'lr': '0.0002', 'total_loss': '0.0107741', 'main_loss': '0.0107741', 'time_per_step': '1.68566'}
2025-11-12 13:30:16,682 - train_greyscale_FA_MoE.py - {'step': '140200', 'lr': '0.0002', 'total_loss': '0.0175852', 'main_loss': '0.0175852', 'time_per_step': '1.73653'}
2025-11-12 13:33:29,056 - train_greyscale_FA_MoE.py - {'step': '140300', 'lr': '0.0002', 'total_loss': '0.0161236', 'main_loss': '0.0161236', 'time_per_step': '1.68546'}
2025-11-12 13:36:40,290 - train_greyscale_FA_MoE.py - {'step': '140400', 'lr': '0.0002', 'total_loss': '0.0110463', 'main_loss': '0.0110463', 'time_per_step': '1.66187'}
2025-11-12 13:39:51,173 - train_greyscale_FA_MoE.py - {'step': '140500', 'lr': '0.0002', 'total_loss': '0.013411', 'main_loss': '0.013411', 'time_per_step': '1.7887'}
2025-11-12 13:43:01,460 - train_greyscale_FA_MoE.py - {'step': '140600', 'lr': '0.0002', 'total_loss': '0.0126909', 'main_loss': '0.0126909', 'time_per_step': '1.7428'}
2025-11-12 13:46:14,403 - train_greyscale_FA_MoE.py - {'step': '140700', 'lr': '0.0002', 'total_loss': '0.0138112', 'main_loss': '0.0138112', 'time_per_step': '1.72963'}
2025-11-12 13:49:17,215 - train_greyscale_FA_MoE.py - {'step': '140800', 'lr': '0.0002', 'total_loss': '0.00899379', 'main_loss': '0.00899379', 'time_per_step': '1.82925'}
2025-11-12 13:52:21,200 - train_greyscale_FA_MoE.py - {'step': '140900', 'lr': '0.0002', 'total_loss': '0.00993322', 'main_loss': '0.00993322', 'time_per_step': '1.78864'}
