2025-06-17 16:52:19,218 - train.py - ckpt_root: output/cifar10_uvit_mid_2by2/ckpts
dataset:
  Cb_std: !!python/tuple
2025-06-18 23:28:58,815 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:29:41,078 - train.py - {'step': '240200', 'lr': '0.0002', 'loss': '0.0419094'}
2025-06-18 23:29:41,082 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:30:21,957 - train.py - {'step': '240300', 'lr': '0.0002', 'loss': '0.0373471'}
2025-06-18 23:30:21,957 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:31:04,511 - train.py - {'step': '240400', 'lr': '0.0002', 'loss': '0.0618015'}
2025-06-18 23:31:04,512 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:31:47,220 - train.py - {'step': '240500', 'lr': '0.0002', 'loss': '0.0309841'}
2025-06-18 23:31:47,223 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:32:28,970 - train.py - {'step': '240600', 'lr': '0.0002', 'loss': '0.0439795'}
2025-06-18 23:32:28,970 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:33:11,188 - train.py - {'step': '240700', 'lr': '0.0002', 'loss': '0.0407829'}
2025-06-18 23:33:11,188 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:33:53,074 - train.py - {'step': '240800', 'lr': '0.0002', 'loss': '0.0380604'}
2025-06-18 23:33:53,077 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:34:35,541 - train.py - {'step': '240900', 'lr': '0.0002', 'loss': '0.0324191'}
2025-06-18 23:34:35,541 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:35:14,784 - train.py - {'step': '241000', 'lr': '0.0002', 'loss': '0.0487913'}
2025-06-18 23:35:14,784 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:35:59,728 - train.py - {'step': '241100', 'lr': '0.0002', 'loss': '0.0460833'}
2025-06-18 23:35:59,729 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:36:42,410 - train.py - {'step': '241200', 'lr': '0.0002', 'loss': '0.0569994'}
2025-06-18 23:36:42,411 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:37:24,875 - train.py - {'step': '241300', 'lr': '0.0002', 'loss': '0.0493751'}
2025-06-18 23:37:24,875 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:38:01,041 - train.py - {'step': '241400', 'lr': '0.0002', 'loss': '0.0394078'}
2025-06-18 23:38:01,042 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:38:48,927 - train.py - {'step': '241500', 'lr': '0.0002', 'loss': '0.0475202'}
2025-06-18 23:38:48,927 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:39:31,016 - train.py - {'step': '241600', 'lr': '0.0002', 'loss': '0.0454543'}
2025-06-18 23:39:31,016 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:40:14,002 - train.py - {'step': '241700', 'lr': '0.0002', 'loss': '0.0515718'}
2025-06-18 23:40:14,002 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:40:48,031 - train.py - {'step': '241800', 'lr': '0.0002', 'loss': '0.0478016'}
2025-06-18 23:40:48,031 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:41:38,018 - train.py - {'step': '241900', 'lr': '0.0002', 'loss': '0.0486514'}
2025-06-18 23:41:38,019 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:42:20,557 - train.py - {'step': '242000', 'lr': '0.0002', 'loss': '0.0420219'}
2025-06-18 23:42:20,557 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:43:03,353 - train.py - {'step': '242100', 'lr': '0.0002', 'loss': '0.0444378'}
2025-06-18 23:43:03,354 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:43:44,529 - train.py - {'step': '242200', 'lr': '0.0002', 'loss': '0.0660923'}
2025-06-18 23:43:44,530 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:44:27,677 - train.py - {'step': '242300', 'lr': '0.0002', 'loss': '0.0337879'}
2025-06-18 23:44:27,677 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:45:10,358 - train.py - {'step': '242400', 'lr': '0.0002', 'loss': '0.0423453'}
2025-06-18 23:45:10,358 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:45:53,362 - train.py - {'step': '242500', 'lr': '0.0002', 'loss': '0.053366'}
2025-06-18 23:45:53,363 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:46:34,792 - train.py - {'step': '242600', 'lr': '0.0002', 'loss': '0.0450491'}
2025-06-18 23:46:34,792 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:47:17,152 - train.py - {'step': '242700', 'lr': '0.0002', 'loss': '0.0365258'}
2025-06-18 23:47:17,153 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:47:59,460 - train.py - {'step': '242800', 'lr': '0.0002', 'loss': '0.0435418'}
2025-06-18 23:47:59,460 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:48:41,568 - train.py - {'step': '242900', 'lr': '0.0002', 'loss': '0.0512079'}
2025-06-18 23:48:41,568 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:49:22,664 - train.py - {'step': '243000', 'lr': '0.0002', 'loss': '0.0383707'}
2025-06-18 23:49:22,665 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:50:04,890 - train.py - {'step': '243100', 'lr': '0.0002', 'loss': '0.0549827'}
2025-06-18 23:50:04,890 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:50:48,105 - train.py - {'step': '243200', 'lr': '0.0002', 'loss': '0.0424903'}
2025-06-18 23:50:48,109 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:51:30,797 - train.py - {'step': '243300', 'lr': '0.0002', 'loss': '0.0467765'}
2025-06-18 23:51:30,797 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:52:11,667 - train.py - {'step': '243400', 'lr': '0.0002', 'loss': '0.0490037'}
2025-06-18 23:52:11,667 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:52:54,171 - train.py - {'step': '243500', 'lr': '0.0002', 'loss': '0.0586984'}
2025-06-18 23:52:54,171 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:53:36,823 - train.py - {'step': '243600', 'lr': '0.0002', 'loss': '0.0492109'}
2025-06-18 23:53:36,823 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:54:19,996 - train.py - {'step': '243700', 'lr': '0.0002', 'loss': '0.0509645'}
2025-06-18 23:54:19,996 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:55:01,707 - train.py - {'step': '243800', 'lr': '0.0002', 'loss': '0.0564937'}
2025-06-18 23:55:01,708 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:55:43,666 - train.py - {'step': '243900', 'lr': '0.0002', 'loss': '0.0373033'}
2025-06-18 23:55:43,666 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:56:26,980 - train.py - {'step': '244000', 'lr': '0.0002', 'loss': '0.0526895'}
2025-06-18 23:56:26,984 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:57:09,594 - train.py - {'step': '244100', 'lr': '0.0002', 'loss': '0.0554688'}
2025-06-18 23:57:09,594 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:57:51,329 - train.py - {'step': '244200', 'lr': '0.0002', 'loss': '0.040376'}
2025-06-18 23:57:51,329 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:58:33,932 - train.py - {'step': '244300', 'lr': '0.0002', 'loss': '0.0578253'}
2025-06-18 23:58:33,944 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:59:16,650 - train.py - {'step': '244400', 'lr': '0.0002', 'loss': '0.0421631'}
2025-06-18 23:59:16,650 - train.py - output/cifar10_uvit_mid_2by2
2025-06-18 23:59:57,865 - train.py - {'step': '244500', 'lr': '0.0002', 'loss': '0.0571337'}
2025-06-18 23:59:57,865 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:00:39,290 - train.py - {'step': '244600', 'lr': '0.0002', 'loss': '0.0380841'}
2025-06-19 00:00:39,294 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:01:22,360 - train.py - {'step': '244700', 'lr': '0.0002', 'loss': '0.0309941'}
2025-06-19 00:01:22,360 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:02:04,955 - train.py - {'step': '244800', 'lr': '0.0002', 'loss': '0.0403443'}
2025-06-19 00:02:04,956 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:02:44,139 - train.py - {'step': '244900', 'lr': '0.0002', 'loss': '0.0471386'}
2025-06-19 00:02:44,140 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:03:29,227 - train.py - {'step': '245000', 'lr': '0.0002', 'loss': '0.0431365'}
2025-06-19 00:03:29,228 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:04:11,902 - train.py - {'step': '245100', 'lr': '0.0002', 'loss': '0.0463381'}
2025-06-19 00:04:11,903 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:04:54,927 - train.py - {'step': '245200', 'lr': '0.0002', 'loss': '0.0424962'}
2025-06-19 00:04:54,927 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:05:31,650 - train.py - {'step': '245300', 'lr': '0.0002', 'loss': '0.0483257'}
2025-06-19 00:05:31,650 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:06:19,128 - train.py - {'step': '245400', 'lr': '0.0002', 'loss': '0.0573829'}
2025-06-19 00:06:19,128 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:07:02,217 - train.py - {'step': '245500', 'lr': '0.0002', 'loss': '0.0431652'}
2025-06-19 00:07:02,217 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:07:44,409 - train.py - {'step': '245600', 'lr': '0.0002', 'loss': '0.04829'}
2025-06-19 00:07:44,410 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:08:17,978 - train.py - {'step': '245700', 'lr': '0.0002', 'loss': '0.0394011'}
2025-06-19 00:08:17,978 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:09:08,763 - train.py - {'step': '245800', 'lr': '0.0002', 'loss': '0.0429267'}
2025-06-19 00:09:08,764 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:09:51,947 - train.py - {'step': '245900', 'lr': '0.0002', 'loss': '0.0396931'}
2025-06-19 00:09:51,947 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:10:34,790 - train.py - {'step': '246000', 'lr': '0.0002', 'loss': '0.044012'}
2025-06-19 00:10:34,790 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:11:15,916 - train.py - {'step': '246100', 'lr': '0.0002', 'loss': '0.0394088'}
2025-06-19 00:11:15,917 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:11:58,879 - train.py - {'step': '246200', 'lr': '0.0002', 'loss': '0.0529212'}
2025-06-19 00:11:58,880 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:12:41,460 - train.py - {'step': '246300', 'lr': '0.0002', 'loss': '0.0669546'}
2025-06-19 00:12:41,460 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:13:23,900 - train.py - {'step': '246400', 'lr': '0.0002', 'loss': '0.04424'}
2025-06-19 00:13:23,900 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:14:05,393 - train.py - {'step': '246500', 'lr': '0.0002', 'loss': '0.040323'}
2025-06-19 00:14:05,393 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:14:48,100 - train.py - {'step': '246600', 'lr': '0.0002', 'loss': '0.0361123'}
2025-06-19 00:14:48,100 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:15:31,137 - train.py - {'step': '246700', 'lr': '0.0002', 'loss': '0.0425588'}
2025-06-19 00:15:31,138 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:16:13,876 - train.py - {'step': '246800', 'lr': '0.0002', 'loss': '0.037224'}
2025-06-19 00:16:13,877 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:16:55,001 - train.py - {'step': '246900', 'lr': '0.0002', 'loss': '0.0477153'}
2025-06-19 00:16:55,001 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:17:37,924 - train.py - {'step': '247000', 'lr': '0.0002', 'loss': '0.0457478'}
2025-06-19 00:17:37,924 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:18:21,557 - train.py - {'step': '247100', 'lr': '0.0002', 'loss': '0.0586498'}
2025-06-19 00:18:21,557 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:19:03,947 - train.py - {'step': '247200', 'lr': '0.0002', 'loss': '0.038894'}
2025-06-19 00:19:03,950 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:19:45,384 - train.py - {'step': '247300', 'lr': '0.0002', 'loss': '0.047885'}
2025-06-19 00:19:45,384 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:20:27,630 - train.py - {'step': '247400', 'lr': '0.0002', 'loss': '0.0486126'}
2025-06-19 00:20:27,630 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:21:09,783 - train.py - {'step': '247500', 'lr': '0.0002', 'loss': '0.033578'}
2025-06-19 00:21:09,784 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:21:53,174 - train.py - {'step': '247600', 'lr': '0.0002', 'loss': '0.0493309'}
2025-06-19 00:21:53,174 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:22:34,539 - train.py - {'step': '247700', 'lr': '0.0002', 'loss': '0.0345561'}
2025-06-19 00:22:34,540 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:23:16,919 - train.py - {'step': '247800', 'lr': '0.0002', 'loss': '0.0665164'}
2025-06-19 00:23:16,920 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:23:59,785 - train.py - {'step': '247900', 'lr': '0.0002', 'loss': '0.0402086'}
2025-06-19 00:23:59,786 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:24:42,523 - train.py - {'step': '248000', 'lr': '0.0002', 'loss': '0.0482781'}
2025-06-19 00:24:42,523 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:25:24,292 - train.py - {'step': '248100', 'lr': '0.0002', 'loss': '0.0462091'}
2025-06-19 00:25:24,292 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:26:07,447 - train.py - {'step': '248200', 'lr': '0.0002', 'loss': '0.0436107'}
2025-06-19 00:26:07,447 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:26:50,749 - train.py - {'step': '248300', 'lr': '0.0002', 'loss': '0.0456972'}
2025-06-19 00:26:50,749 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:27:32,000 - train.py - {'step': '248400', 'lr': '0.0002', 'loss': '0.0458694'}
2025-06-19 00:27:32,000 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:28:13,725 - train.py - {'step': '248500', 'lr': '0.0002', 'loss': '0.0455249'}
2025-06-19 00:28:13,726 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:28:57,154 - train.py - {'step': '248600', 'lr': '0.0002', 'loss': '0.0376264'}
2025-06-19 00:28:57,155 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:29:39,570 - train.py - {'step': '248700', 'lr': '0.0002', 'loss': '0.0507905'}
2025-06-19 00:29:39,571 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:30:18,454 - train.py - {'step': '248800', 'lr': '0.0002', 'loss': '0.0545523'}
2025-06-19 00:30:18,455 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:31:03,784 - train.py - {'step': '248900', 'lr': '0.0002', 'loss': '0.0390234'}
2025-06-19 00:31:03,784 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:31:46,596 - train.py - {'step': '249000', 'lr': '0.0002', 'loss': '0.0471197'}
2025-06-19 00:31:46,596 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:32:29,575 - train.py - {'step': '249100', 'lr': '0.0002', 'loss': '0.0494086'}
2025-06-19 00:32:29,575 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:33:06,207 - train.py - {'step': '249200', 'lr': '0.0002', 'loss': '0.0525772'}
2025-06-19 00:33:06,208 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:33:53,974 - train.py - {'step': '249300', 'lr': '0.0002', 'loss': '0.037898'}
2025-06-19 00:33:53,974 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:34:37,013 - train.py - {'step': '249400', 'lr': '0.0002', 'loss': '0.0409217'}
2025-06-19 00:34:37,013 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:35:19,318 - train.py - {'step': '249500', 'lr': '0.0002', 'loss': '0.0510391'}
2025-06-19 00:35:19,319 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:35:52,267 - train.py - {'step': '249600', 'lr': '0.0002', 'loss': '0.0448206'}
2025-06-19 00:35:52,267 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:36:42,558 - train.py - {'step': '249700', 'lr': '0.0002', 'loss': '0.0528327'}
2025-06-19 00:36:42,558 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:37:25,238 - train.py - {'step': '249800', 'lr': '0.0002', 'loss': '0.0453761'}
2025-06-19 00:37:25,239 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:38:07,670 - train.py - {'step': '249900', 'lr': '0.0002', 'loss': '0.0566458'}
2025-06-19 00:38:07,670 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:38:49,434 - train.py - {'step': '250000', 'lr': '0.0002', 'loss': '0.0379707'}
2025-06-19 00:38:49,434 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 00:38:49,435 - train.py - Save a grid of 16 samples into output/cifar10_uvit_mid_2by2/samples/250000.png by DPM-Solver
2025-06-19 00:38:51,380 - train.py - Save and eval checkpoint 250000...
2025-06-19 00:38:53,327 - train.py - eval_step: n_samples=50000, sample_steps=50, algorithm=dpm_solver, mini_batch_size=500, samples save into data/scratch/samples_dpm
2025-06-19 00:47:03,103 - train.py - step=250000 fid50000=7.59310665643693
2025-06-19 00:47:29,241 - train.py - eval_step: n_samples=50000, sample_steps=100, algorithm=euler_maruyama_ode, mini_batch_size=500, samples save into data/scratch/samples_eulerODE
2025-06-19 00:59:58,089 - train.py - step=250000 fid50000=8.509646792155138
2025-06-19 01:00:50,094 - train.py - {'step': '250100', 'lr': '0.0002', 'loss': '0.0585098'}
2025-06-19 01:00:50,105 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:01:32,427 - train.py - {'step': '250200', 'lr': '0.0002', 'loss': '0.0482971'}
2025-06-19 01:01:32,427 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:02:14,772 - train.py - {'step': '250300', 'lr': '0.0002', 'loss': '0.0507789'}
2025-06-19 01:02:14,772 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:02:56,397 - train.py - {'step': '250400', 'lr': '0.0002', 'loss': '0.0462689'}
2025-06-19 01:02:56,397 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:03:39,908 - train.py - {'step': '250500', 'lr': '0.0002', 'loss': '0.0417977'}
2025-06-19 01:03:39,908 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:04:23,672 - train.py - {'step': '250600', 'lr': '0.0002', 'loss': '0.0365887'}
2025-06-19 01:04:23,672 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:05:06,824 - train.py - {'step': '250700', 'lr': '0.0002', 'loss': '0.040425'}
2025-06-19 01:05:06,824 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:05:47,733 - train.py - {'step': '250800', 'lr': '0.0002', 'loss': '0.0416492'}
2025-06-19 01:05:47,733 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:06:31,298 - train.py - {'step': '250900', 'lr': '0.0002', 'loss': '0.0368503'}
2025-06-19 01:06:31,298 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:07:14,292 - train.py - {'step': '251000', 'lr': '0.0002', 'loss': '0.0482403'}
2025-06-19 01:07:14,292 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:07:57,419 - train.py - {'step': '251100', 'lr': '0.0002', 'loss': '0.0417904'}
2025-06-19 01:07:57,422 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:08:38,961 - train.py - {'step': '251200', 'lr': '0.0002', 'loss': '0.045875'}
2025-06-19 01:08:38,961 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:09:21,245 - train.py - {'step': '251300', 'lr': '0.0002', 'loss': '0.0422212'}
2025-06-19 01:09:21,245 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:10:03,197 - train.py - {'step': '251400', 'lr': '0.0002', 'loss': '0.0385026'}
2025-06-19 01:10:03,197 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:10:45,957 - train.py - {'step': '251500', 'lr': '0.0002', 'loss': '0.0470716'}
2025-06-19 01:10:45,957 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:11:27,703 - train.py - {'step': '251600', 'lr': '0.0002', 'loss': '0.0360865'}
2025-06-19 01:11:27,703 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:12:10,311 - train.py - {'step': '251700', 'lr': '0.0002', 'loss': '0.0515996'}
2025-06-19 01:12:10,311 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:12:53,380 - train.py - {'step': '251800', 'lr': '0.0002', 'loss': '0.0402733'}
2025-06-19 01:12:53,380 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:13:36,636 - train.py - {'step': '251900', 'lr': '0.0002', 'loss': '0.0519353'}
2025-06-19 01:13:36,637 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:14:17,577 - train.py - {'step': '252000', 'lr': '0.0002', 'loss': '0.0434407'}
2025-06-19 01:14:17,577 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:15:01,090 - train.py - {'step': '252100', 'lr': '0.0002', 'loss': '0.0496217'}
2025-06-19 01:15:01,090 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:15:43,699 - train.py - {'step': '252200', 'lr': '0.0002', 'loss': '0.0412217'}
2025-06-19 01:15:43,703 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:16:25,237 - train.py - {'step': '252300', 'lr': '0.0002', 'loss': '0.0431921'}
2025-06-19 01:16:25,238 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:17:07,872 - train.py - {'step': '252400', 'lr': '0.0002', 'loss': '0.0621383'}
2025-06-19 01:17:07,872 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:17:50,402 - train.py - {'step': '252500', 'lr': '0.0002', 'loss': '0.0411558'}
2025-06-19 01:17:50,402 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:18:32,784 - train.py - {'step': '252600', 'lr': '0.0002', 'loss': '0.0414256'}
2025-06-19 01:18:32,785 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:19:12,366 - train.py - {'step': '252700', 'lr': '0.0002', 'loss': '0.0434721'}
2025-06-19 01:19:12,367 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:19:57,487 - train.py - {'step': '252800', 'lr': '0.0002', 'loss': '0.0358624'}
2025-06-19 01:19:57,488 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:20:40,576 - train.py - {'step': '252900', 'lr': '0.0002', 'loss': '0.0437146'}
2025-06-19 01:20:40,577 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:21:23,010 - train.py - {'step': '253000', 'lr': '0.0002', 'loss': '0.0445185'}
2025-06-19 01:21:23,010 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:21:59,536 - train.py - {'step': '253100', 'lr': '0.0002', 'loss': '0.043318'}
2025-06-19 01:21:59,536 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:22:47,736 - train.py - {'step': '253200', 'lr': '0.0002', 'loss': '0.0487594'}
2025-06-19 01:22:47,736 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:23:30,775 - train.py - {'step': '253300', 'lr': '0.0002', 'loss': '0.0374834'}
2025-06-19 01:23:30,776 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:24:12,664 - train.py - {'step': '253400', 'lr': '0.0002', 'loss': '0.0462424'}
2025-06-19 01:24:12,664 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:24:46,394 - train.py - {'step': '253500', 'lr': '0.0002', 'loss': '0.0478429'}
2025-06-19 01:24:46,394 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:25:36,424 - train.py - {'step': '253600', 'lr': '0.0002', 'loss': '0.0399725'}
2025-06-19 01:25:36,425 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:26:18,850 - train.py - {'step': '253700', 'lr': '0.0002', 'loss': '0.0553793'}
2025-06-19 01:26:18,851 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:27:01,239 - train.py - {'step': '253800', 'lr': '0.0002', 'loss': '0.0528705'}
2025-06-19 01:27:01,239 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:27:42,567 - train.py - {'step': '253900', 'lr': '0.0002', 'loss': '0.0454021'}
2025-06-19 01:27:42,567 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:28:24,961 - train.py - {'step': '254000', 'lr': '0.0002', 'loss': '0.0524463'}
2025-06-19 01:28:24,961 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:29:06,712 - train.py - {'step': '254100', 'lr': '0.0002', 'loss': '0.0405298'}
2025-06-19 01:29:06,712 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:29:49,245 - train.py - {'step': '254200', 'lr': '0.0002', 'loss': '0.0478807'}
2025-06-19 01:29:49,246 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:30:30,860 - train.py - {'step': '254300', 'lr': '0.0002', 'loss': '0.0467193'}
2025-06-19 01:30:30,861 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:31:12,663 - train.py - {'step': '254400', 'lr': '0.0002', 'loss': '0.0391661'}
2025-06-19 01:31:12,663 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:31:55,273 - train.py - {'step': '254500', 'lr': '0.0002', 'loss': '0.0432722'}
2025-06-19 01:31:55,273 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:32:37,546 - train.py - {'step': '254600', 'lr': '0.0002', 'loss': '0.0384915'}
2025-06-19 01:32:37,546 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:33:18,619 - train.py - {'step': '254700', 'lr': '0.0002', 'loss': '0.0450341'}
2025-06-19 01:33:18,619 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:34:01,340 - train.py - {'step': '254800', 'lr': '0.0002', 'loss': '0.0329313'}
2025-06-19 01:34:01,341 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:34:44,459 - train.py - {'step': '254900', 'lr': '0.0002', 'loss': '0.0470329'}
2025-06-19 01:34:44,459 - train.py - output/cifar10_uvit_mid_2by2
2025-06-19 01:35:27,674 - train.py - {'step': '255000', 'lr': '0.0002', 'loss': '0.0622034'}
2025-06-19 01:35:27,674 - train.py - output/cifar10_uvit_mid_2by2
