2025-11-05 10:05:28,882 - train_greyscale_FA_MoE.py - ckpt_root: output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l4r9_low8_minmax/ckpts
dataset:
  SNR_scale: 4.0
2025-11-06 03:56:01,393 - train_greyscale_FA_MoE.py - {'step': '26400', 'lr': '0.0002', 'total_loss': '0.0450643', 'main_loss': '0.0450643', 'time_per_step': '2.14903'}
2025-11-06 03:59:53,894 - train_greyscale_FA_MoE.py - {'step': '26500', 'lr': '0.0002', 'total_loss': '0.0401937', 'main_loss': '0.0401937', 'time_per_step': '2.21751'}
2025-11-06 04:03:45,681 - train_greyscale_FA_MoE.py - {'step': '26600', 'lr': '0.0002', 'total_loss': '0.0477985', 'main_loss': '0.0477985', 'time_per_step': '2.24631'}
2025-11-06 04:07:38,179 - train_greyscale_FA_MoE.py - {'step': '26700', 'lr': '0.0002', 'total_loss': '0.0418896', 'main_loss': '0.0418896', 'time_per_step': '2.24965'}
2025-11-06 04:11:28,523 - train_greyscale_FA_MoE.py - {'step': '26800', 'lr': '0.0002', 'total_loss': '0.0364641', 'main_loss': '0.0364641', 'time_per_step': '2.21873'}
2025-11-06 04:15:21,264 - train_greyscale_FA_MoE.py - {'step': '26900', 'lr': '0.0002', 'total_loss': '0.0407864', 'main_loss': '0.0407864', 'time_per_step': '2.25548'}
2025-11-06 04:19:12,360 - train_greyscale_FA_MoE.py - {'step': '27000', 'lr': '0.0002', 'total_loss': '0.0416217', 'main_loss': '0.0416217', 'time_per_step': '2.28154'}
2025-11-06 04:23:04,270 - train_greyscale_FA_MoE.py - {'step': '27100', 'lr': '0.0002', 'total_loss': '0.0444208', 'main_loss': '0.0444208', 'time_per_step': '2.25878'}
2025-11-06 04:26:55,798 - train_greyscale_FA_MoE.py - {'step': '27200', 'lr': '0.0002', 'total_loss': '0.0422806', 'main_loss': '0.0422806', 'time_per_step': '2.23719'}
2025-11-06 04:30:48,417 - train_greyscale_FA_MoE.py - {'step': '27300', 'lr': '0.0002', 'total_loss': '0.0371502', 'main_loss': '0.0371502', 'time_per_step': '2.31396'}
2025-11-06 04:34:40,341 - train_greyscale_FA_MoE.py - {'step': '27400', 'lr': '0.0002', 'total_loss': '0.0455041', 'main_loss': '0.0455041', 'time_per_step': '2.25808'}
2025-11-06 04:38:32,184 - train_greyscale_FA_MoE.py - {'step': '27500', 'lr': '0.0002', 'total_loss': '0.0369859', 'main_loss': '0.0369859', 'time_per_step': '2.14101'}
2025-11-06 04:42:23,031 - train_greyscale_FA_MoE.py - {'step': '27600', 'lr': '0.0002', 'total_loss': '0.0469583', 'main_loss': '0.0469583', 'time_per_step': '2.14669'}
2025-11-06 04:46:16,225 - train_greyscale_FA_MoE.py - {'step': '27700', 'lr': '0.0002', 'total_loss': '0.0318058', 'main_loss': '0.0318058', 'time_per_step': '2.26164'}
2025-11-06 04:50:07,936 - train_greyscale_FA_MoE.py - {'step': '27800', 'lr': '0.0002', 'total_loss': '0.0390769', 'main_loss': '0.0390769', 'time_per_step': '2.24383'}
2025-11-06 04:53:58,811 - train_greyscale_FA_MoE.py - {'step': '27900', 'lr': '0.0002', 'total_loss': '0.0443203', 'main_loss': '0.0443203', 'time_per_step': '2.27143'}
2025-11-06 04:57:50,694 - train_greyscale_FA_MoE.py - {'step': '28000', 'lr': '0.0002', 'total_loss': '0.0382222', 'main_loss': '0.0382222', 'time_per_step': '2.25929'}
2025-11-06 05:01:41,950 - train_greyscale_FA_MoE.py - {'step': '28100', 'lr': '0.0002', 'total_loss': '0.0370196', 'main_loss': '0.0370196', 'time_per_step': '2.26933'}
2025-11-06 05:05:34,117 - train_greyscale_FA_MoE.py - {'step': '28200', 'lr': '0.0002', 'total_loss': '0.040795', 'main_loss': '0.040795', 'time_per_step': '2.21149'}
2025-11-06 05:09:26,331 - train_greyscale_FA_MoE.py - {'step': '28300', 'lr': '0.0002', 'total_loss': '0.0392688', 'main_loss': '0.0392688', 'time_per_step': '2.24567'}
2025-11-06 05:13:18,301 - train_greyscale_FA_MoE.py - {'step': '28400', 'lr': '0.0002', 'total_loss': '0.0421262', 'main_loss': '0.0421262', 'time_per_step': '2.31371'}
2025-11-06 05:17:09,189 - train_greyscale_FA_MoE.py - {'step': '28500', 'lr': '0.0002', 'total_loss': '0.0452086', 'main_loss': '0.0452086', 'time_per_step': '2.41419'}
2025-11-06 05:21:00,655 - train_greyscale_FA_MoE.py - {'step': '28600', 'lr': '0.0002', 'total_loss': '0.0371756', 'main_loss': '0.0371756', 'time_per_step': '2.26803'}
2025-11-06 05:24:51,708 - train_greyscale_FA_MoE.py - {'step': '28700', 'lr': '0.0002', 'total_loss': '0.0418431', 'main_loss': '0.0418431', 'time_per_step': '2.14884'}
2025-11-06 05:28:43,161 - train_greyscale_FA_MoE.py - {'step': '28800', 'lr': '0.0002', 'total_loss': '0.0470345', 'main_loss': '0.0470345', 'time_per_step': '2.14943'}
2025-11-06 05:32:34,863 - train_greyscale_FA_MoE.py - {'step': '28900', 'lr': '0.0002', 'total_loss': '0.0381167', 'main_loss': '0.0381167', 'time_per_step': '2.26479'}
2025-11-06 05:36:26,711 - train_greyscale_FA_MoE.py - {'step': '29000', 'lr': '0.0002', 'total_loss': '0.0391906', 'main_loss': '0.0391906', 'time_per_step': '2.24451'}
2025-11-06 05:40:19,003 - train_greyscale_FA_MoE.py - {'step': '29100', 'lr': '0.0002', 'total_loss': '0.0481963', 'main_loss': '0.0481963', 'time_per_step': '2.32039'}
2025-11-06 05:44:11,273 - train_greyscale_FA_MoE.py - {'step': '29200', 'lr': '0.0002', 'total_loss': '0.0439899', 'main_loss': '0.0439899', 'time_per_step': '2.23573'}
2025-11-06 05:48:02,698 - train_greyscale_FA_MoE.py - {'step': '29300', 'lr': '0.0002', 'total_loss': '0.0558193', 'main_loss': '0.0558193', 'time_per_step': '2.29531'}
2025-11-06 05:51:54,721 - train_greyscale_FA_MoE.py - {'step': '29400', 'lr': '0.0002', 'total_loss': '0.0378633', 'main_loss': '0.0378633', 'time_per_step': '2.24784'}
2025-11-06 05:55:46,610 - train_greyscale_FA_MoE.py - {'step': '29500', 'lr': '0.0002', 'total_loss': '0.0418911', 'main_loss': '0.0418911', 'time_per_step': '2.27216'}
2025-11-06 05:59:38,760 - train_greyscale_FA_MoE.py - {'step': '29600', 'lr': '0.0002', 'total_loss': '0.0340653', 'main_loss': '0.0340653', 'time_per_step': '2.24044'}
2025-11-06 06:03:30,013 - train_greyscale_FA_MoE.py - {'step': '29700', 'lr': '0.0002', 'total_loss': '0.0429789', 'main_loss': '0.0429789', 'time_per_step': '2.2577'}
2025-11-06 06:07:21,510 - train_greyscale_FA_MoE.py - {'step': '29800', 'lr': '0.0002', 'total_loss': '0.0364495', 'main_loss': '0.0364495', 'time_per_step': '2.27958'}
2025-11-06 06:11:13,547 - train_greyscale_FA_MoE.py - {'step': '29900', 'lr': '0.0002', 'total_loss': '0.0419604', 'main_loss': '0.0419604', 'time_per_step': '2.14628'}
2025-11-06 06:15:05,380 - train_greyscale_FA_MoE.py - {'step': '30000', 'lr': '0.0002', 'total_loss': '0.0448561', 'main_loss': '0.0448561', 'time_per_step': '2.1566'}
2025-11-06 06:18:57,711 - train_greyscale_FA_MoE.py - {'step': '30100', 'lr': '0.0002', 'total_loss': '0.0347237', 'main_loss': '0.0347237', 'time_per_step': '2.2396'}
2025-11-06 06:22:48,991 - train_greyscale_FA_MoE.py - {'step': '30200', 'lr': '0.0002', 'total_loss': '0.0417517', 'main_loss': '0.0417517', 'time_per_step': '2.30165'}
2025-11-06 06:26:41,439 - train_greyscale_FA_MoE.py - {'step': '30300', 'lr': '0.0002', 'total_loss': '0.0390004', 'main_loss': '0.0390004', 'time_per_step': '2.27229'}
2025-11-06 06:30:33,668 - train_greyscale_FA_MoE.py - {'step': '30400', 'lr': '0.0002', 'total_loss': '0.0420602', 'main_loss': '0.0420602', 'time_per_step': '2.22654'}
2025-11-06 06:34:26,163 - train_greyscale_FA_MoE.py - {'step': '30500', 'lr': '0.0002', 'total_loss': '0.0438915', 'main_loss': '0.0438915', 'time_per_step': '2.26174'}
2025-11-06 06:38:16,638 - train_greyscale_FA_MoE.py - {'step': '30600', 'lr': '0.0002', 'total_loss': '0.0395034', 'main_loss': '0.0395034', 'time_per_step': '2.25192'}
2025-11-06 06:42:09,217 - train_greyscale_FA_MoE.py - {'step': '30700', 'lr': '0.0002', 'total_loss': '0.0437136', 'main_loss': '0.0437136', 'time_per_step': '2.45094'}
2025-11-06 06:46:01,386 - train_greyscale_FA_MoE.py - {'step': '30800', 'lr': '0.0002', 'total_loss': '0.0400702', 'main_loss': '0.0400702', 'time_per_step': '2.29092'}
2025-11-06 06:49:52,990 - train_greyscale_FA_MoE.py - {'step': '30900', 'lr': '0.0002', 'total_loss': '0.0435665', 'main_loss': '0.0435665', 'time_per_step': '2.2751'}
2025-11-06 06:53:44,255 - train_greyscale_FA_MoE.py - {'step': '31000', 'lr': '0.0002', 'total_loss': '0.0452762', 'main_loss': '0.0452762', 'time_per_step': '2.25516'}
2025-11-06 06:57:35,060 - train_greyscale_FA_MoE.py - {'step': '31100', 'lr': '0.0002', 'total_loss': '0.040895', 'main_loss': '0.040895', 'time_per_step': '2.15626'}
2025-11-06 07:01:27,188 - train_greyscale_FA_MoE.py - {'step': '31200', 'lr': '0.0002', 'total_loss': '0.0426971', 'main_loss': '0.0426971', 'time_per_step': '2.17414'}
2025-11-06 07:05:20,098 - train_greyscale_FA_MoE.py - {'step': '31300', 'lr': '0.0002', 'total_loss': '0.0379127', 'main_loss': '0.0379127', 'time_per_step': '2.27255'}
2025-11-06 07:09:11,628 - train_greyscale_FA_MoE.py - {'step': '31400', 'lr': '0.0002', 'total_loss': '0.0350614', 'main_loss': '0.0350614', 'time_per_step': '2.24984'}
2025-11-06 07:13:02,500 - train_greyscale_FA_MoE.py - {'step': '31500', 'lr': '0.0002', 'total_loss': '0.0399915', 'main_loss': '0.0399915', 'time_per_step': '2.241'}
2025-11-06 07:16:53,632 - train_greyscale_FA_MoE.py - {'step': '31600', 'lr': '0.0002', 'total_loss': '0.0325773', 'main_loss': '0.0325773', 'time_per_step': '2.22401'}
2025-11-06 07:20:44,656 - train_greyscale_FA_MoE.py - {'step': '31700', 'lr': '0.0002', 'total_loss': '0.0312352', 'main_loss': '0.0312352', 'time_per_step': '2.24504'}
2025-11-06 07:24:34,555 - train_greyscale_FA_MoE.py - {'step': '31800', 'lr': '0.0002', 'total_loss': '0.0424151', 'main_loss': '0.0424151', 'time_per_step': '2.24342'}
2025-11-06 07:28:26,062 - train_greyscale_FA_MoE.py - {'step': '31900', 'lr': '0.0002', 'total_loss': '0.0393863', 'main_loss': '0.0393863', 'time_per_step': '2.20895'}
2025-11-06 07:32:16,309 - train_greyscale_FA_MoE.py - {'step': '32000', 'lr': '0.0002', 'total_loss': '0.043096', 'main_loss': '0.043096', 'time_per_step': '2.26393'}
2025-11-06 07:36:10,058 - train_greyscale_FA_MoE.py - {'step': '32100', 'lr': '0.0002', 'total_loss': '0.0369901', 'main_loss': '0.0369901', 'time_per_step': '2.25961'}
2025-11-06 07:40:04,166 - train_greyscale_FA_MoE.py - {'step': '32200', 'lr': '0.0002', 'total_loss': '0.0404101', 'main_loss': '0.0404101', 'time_per_step': '2.25555'}
2025-11-06 07:43:54,957 - train_greyscale_FA_MoE.py - {'step': '32300', 'lr': '0.0002', 'total_loss': '0.0404415', 'main_loss': '0.0404415', 'time_per_step': '2.14336'}
2025-11-06 07:47:45,821 - train_greyscale_FA_MoE.py - {'step': '32400', 'lr': '0.0002', 'total_loss': '0.0365699', 'main_loss': '0.0365699', 'time_per_step': '2.14248'}
2025-11-06 07:51:37,227 - train_greyscale_FA_MoE.py - {'step': '32500', 'lr': '0.0002', 'total_loss': '0.0364194', 'main_loss': '0.0364194', 'time_per_step': '2.25526'}
2025-11-06 07:55:28,204 - train_greyscale_FA_MoE.py - {'step': '32600', 'lr': '0.0002', 'total_loss': '0.0390571', 'main_loss': '0.0390571', 'time_per_step': '2.21863'}
2025-11-06 07:59:18,601 - train_greyscale_FA_MoE.py - {'step': '32700', 'lr': '0.0002', 'total_loss': '0.0401418', 'main_loss': '0.0401418', 'time_per_step': '2.29397'}
2025-11-06 08:03:09,662 - train_greyscale_FA_MoE.py - {'step': '32800', 'lr': '0.0002', 'total_loss': '0.0483693', 'main_loss': '0.0483693', 'time_per_step': '2.22713'}
2025-11-06 08:07:00,711 - train_greyscale_FA_MoE.py - {'step': '32900', 'lr': '0.0002', 'total_loss': '0.0380188', 'main_loss': '0.0380188', 'time_per_step': '2.26922'}
2025-11-06 08:10:49,910 - train_greyscale_FA_MoE.py - {'step': '33000', 'lr': '0.0002', 'total_loss': '0.0372256', 'main_loss': '0.0372256', 'time_per_step': '2.29727'}
2025-11-06 08:14:38,322 - train_greyscale_FA_MoE.py - {'step': '33100', 'lr': '0.0002', 'total_loss': '0.0382685', 'main_loss': '0.0382685', 'time_per_step': '2.18159'}
2025-11-06 08:18:27,697 - train_greyscale_FA_MoE.py - {'step': '33200', 'lr': '0.0002', 'total_loss': '0.0407342', 'main_loss': '0.0407342', 'time_per_step': '2.19715'}
2025-11-06 08:22:18,649 - train_greyscale_FA_MoE.py - {'step': '33300', 'lr': '0.0002', 'total_loss': '0.0384669', 'main_loss': '0.0384669', 'time_per_step': '2.28896'}
2025-11-06 08:26:09,817 - train_greyscale_FA_MoE.py - {'step': '33400', 'lr': '0.0002', 'total_loss': '0.0375897', 'main_loss': '0.0375897', 'time_per_step': '2.24189'}
2025-11-06 08:30:00,102 - train_greyscale_FA_MoE.py - {'step': '33500', 'lr': '0.0002', 'total_loss': '0.0392559', 'main_loss': '0.0392559', 'time_per_step': '2.14309'}
2025-11-06 08:33:51,011 - train_greyscale_FA_MoE.py - {'step': '33600', 'lr': '0.0002', 'total_loss': '0.0487406', 'main_loss': '0.0487406', 'time_per_step': '2.14352'}
2025-11-06 08:37:42,221 - train_greyscale_FA_MoE.py - {'step': '33700', 'lr': '0.0002', 'total_loss': '0.0449056', 'main_loss': '0.0449056', 'time_per_step': '2.24448'}
2025-11-06 08:41:35,384 - train_greyscale_FA_MoE.py - {'step': '33800', 'lr': '0.0002', 'total_loss': '0.0424049', 'main_loss': '0.0424049', 'time_per_step': '2.24318'}
2025-11-06 08:45:25,406 - train_greyscale_FA_MoE.py - {'step': '33900', 'lr': '0.0002', 'total_loss': '0.0409955', 'main_loss': '0.0409955', 'time_per_step': '2.23256'}
2025-11-06 08:49:16,529 - train_greyscale_FA_MoE.py - {'step': '34000', 'lr': '0.0002', 'total_loss': '0.0372117', 'main_loss': '0.0372117', 'time_per_step': '2.24325'}
2025-11-06 08:53:08,733 - train_greyscale_FA_MoE.py - {'step': '34100', 'lr': '0.0002', 'total_loss': '0.0354822', 'main_loss': '0.0354822', 'time_per_step': '2.3639'}
2025-11-06 08:57:01,094 - train_greyscale_FA_MoE.py - {'step': '34200', 'lr': '0.0002', 'total_loss': '0.040432', 'main_loss': '0.040432', 'time_per_step': '2.25322'}
2025-11-06 09:00:51,037 - train_greyscale_FA_MoE.py - {'step': '34300', 'lr': '0.0002', 'total_loss': '0.0418163', 'main_loss': '0.0418163', 'time_per_step': '2.24457'}
2025-11-06 09:04:41,925 - train_greyscale_FA_MoE.py - {'step': '34400', 'lr': '0.0002', 'total_loss': '0.0401664', 'main_loss': '0.0401664', 'time_per_step': '2.23928'}
2025-11-06 09:08:32,522 - train_greyscale_FA_MoE.py - {'step': '34500', 'lr': '0.0002', 'total_loss': '0.0394135', 'main_loss': '0.0394135', 'time_per_step': '2.25827'}
2025-11-06 09:12:23,845 - train_greyscale_FA_MoE.py - {'step': '34600', 'lr': '0.0002', 'total_loss': '0.0455285', 'main_loss': '0.0455285', 'time_per_step': '2.25043'}
2025-11-06 09:16:14,052 - train_greyscale_FA_MoE.py - {'step': '34700', 'lr': '0.0002', 'total_loss': '0.0361028', 'main_loss': '0.0361028', 'time_per_step': '2.14515'}
2025-11-06 09:20:04,846 - train_greyscale_FA_MoE.py - {'step': '34800', 'lr': '0.0002', 'total_loss': '0.035639', 'main_loss': '0.035639', 'time_per_step': '2.14409'}
2025-11-06 09:23:55,894 - train_greyscale_FA_MoE.py - {'step': '34900', 'lr': '0.0002', 'total_loss': '0.0387766', 'main_loss': '0.0387766', 'time_per_step': '2.24555'}
2025-11-06 09:27:46,792 - train_greyscale_FA_MoE.py - {'step': '35000', 'lr': '0.0002', 'total_loss': '0.0447102', 'main_loss': '0.0447102', 'time_per_step': '2.25785'}
2025-11-06 09:31:38,380 - train_greyscale_FA_MoE.py - {'step': '35100', 'lr': '0.0002', 'total_loss': '0.044654', 'main_loss': '0.044654', 'time_per_step': '2.25763'}
2025-11-06 09:35:28,612 - train_greyscale_FA_MoE.py - {'step': '35200', 'lr': '0.0002', 'total_loss': '0.0464453', 'main_loss': '0.0464453', 'time_per_step': '2.24306'}
2025-11-06 09:39:20,454 - train_greyscale_FA_MoE.py - {'step': '35300', 'lr': '0.0002', 'total_loss': '0.0376968', 'main_loss': '0.0376968', 'time_per_step': '2.24739'}
2025-11-06 09:43:12,005 - train_greyscale_FA_MoE.py - {'step': '35400', 'lr': '0.0002', 'total_loss': '0.0359301', 'main_loss': '0.0359301', 'time_per_step': '2.24491'}
2025-11-06 09:47:02,447 - train_greyscale_FA_MoE.py - {'step': '35500', 'lr': '0.0002', 'total_loss': '0.0300372', 'main_loss': '0.0300372', 'time_per_step': '2.254'}
2025-11-06 09:50:53,039 - train_greyscale_FA_MoE.py - {'step': '35600', 'lr': '0.0002', 'total_loss': '0.0364499', 'main_loss': '0.0364499', 'time_per_step': '2.25377'}
2025-11-06 09:54:44,473 - train_greyscale_FA_MoE.py - {'step': '35700', 'lr': '0.0002', 'total_loss': '0.0372371', 'main_loss': '0.0372371', 'time_per_step': '2.25282'}
2025-11-06 09:58:35,484 - train_greyscale_FA_MoE.py - {'step': '35800', 'lr': '0.0002', 'total_loss': '0.0415816', 'main_loss': '0.0415816', 'time_per_step': '2.23541'}
2025-11-06 10:02:25,694 - train_greyscale_FA_MoE.py - {'step': '35900', 'lr': '0.0002', 'total_loss': '0.0415301', 'main_loss': '0.0415301', 'time_per_step': '2.14193'}
2025-11-06 10:06:16,131 - train_greyscale_FA_MoE.py - {'step': '36000', 'lr': '0.0002', 'total_loss': '0.0410797', 'main_loss': '0.0410797', 'time_per_step': '2.14285'}
2025-11-06 10:10:07,720 - train_greyscale_FA_MoE.py - {'step': '36100', 'lr': '0.0002', 'total_loss': '0.0390671', 'main_loss': '0.0390671', 'time_per_step': '2.23073'}
2025-11-06 10:13:59,039 - train_greyscale_FA_MoE.py - {'step': '36200', 'lr': '0.0002', 'total_loss': '0.0395957', 'main_loss': '0.0395957', 'time_per_step': '2.23387'}
2025-11-06 10:17:49,563 - train_greyscale_FA_MoE.py - {'step': '36300', 'lr': '0.0002', 'total_loss': '0.0370761', 'main_loss': '0.0370761', 'time_per_step': '2.286'}
2025-11-06 10:21:39,565 - train_greyscale_FA_MoE.py - {'step': '36400', 'lr': '0.0002', 'total_loss': '0.0385249', 'main_loss': '0.0385249', 'time_per_step': '2.23296'}
2025-11-06 10:25:30,287 - train_greyscale_FA_MoE.py - {'step': '36500', 'lr': '0.0002', 'total_loss': '0.0381299', 'main_loss': '0.0381299', 'time_per_step': '2.21511'}
2025-11-06 10:29:21,172 - train_greyscale_FA_MoE.py - {'step': '36600', 'lr': '0.0002', 'total_loss': '0.0332885', 'main_loss': '0.0332885', 'time_per_step': '2.24034'}
2025-11-06 10:33:12,439 - train_greyscale_FA_MoE.py - {'step': '36700', 'lr': '0.0002', 'total_loss': '0.0356435', 'main_loss': '0.0356435', 'time_per_step': '2.23327'}
2025-11-06 10:37:02,428 - train_greyscale_FA_MoE.py - {'step': '36800', 'lr': '0.0002', 'total_loss': '0.0398851', 'main_loss': '0.0398851', 'time_per_step': '2.25577'}
2025-11-06 10:40:54,080 - train_greyscale_FA_MoE.py - {'step': '36900', 'lr': '0.0002', 'total_loss': '0.0373598', 'main_loss': '0.0373598', 'time_per_step': '2.22668'}
2025-11-06 10:44:45,297 - train_greyscale_FA_MoE.py - {'step': '37000', 'lr': '0.0002', 'total_loss': '0.0396232', 'main_loss': '0.0396232', 'time_per_step': '2.2569'}
2025-11-06 10:48:37,149 - train_greyscale_FA_MoE.py - {'step': '37100', 'lr': '0.0002', 'total_loss': '0.0270766', 'main_loss': '0.0270766', 'time_per_step': '2.14813'}
2025-11-06 10:52:27,112 - train_greyscale_FA_MoE.py - {'step': '37200', 'lr': '0.0002', 'total_loss': '0.0395578', 'main_loss': '0.0395578', 'time_per_step': '2.13805'}
2025-11-06 10:56:18,425 - train_greyscale_FA_MoE.py - {'step': '37300', 'lr': '0.0002', 'total_loss': '0.0321935', 'main_loss': '0.0321935', 'time_per_step': '2.30511'}
2025-11-06 11:00:09,550 - train_greyscale_FA_MoE.py - {'step': '37400', 'lr': '0.0002', 'total_loss': '0.0417831', 'main_loss': '0.0417831', 'time_per_step': '2.20716'}
2025-11-06 11:04:00,730 - train_greyscale_FA_MoE.py - {'step': '37500', 'lr': '0.0002', 'total_loss': '0.0435768', 'main_loss': '0.0435768', 'time_per_step': '2.23512'}
2025-11-06 11:07:51,925 - train_greyscale_FA_MoE.py - {'step': '37600', 'lr': '0.0002', 'total_loss': '0.0377387', 'main_loss': '0.0377387', 'time_per_step': '2.2548'}
2025-11-06 11:11:42,163 - train_greyscale_FA_MoE.py - {'step': '37700', 'lr': '0.0002', 'total_loss': '0.0361896', 'main_loss': '0.0361896', 'time_per_step': '2.24139'}
2025-11-06 11:15:32,870 - train_greyscale_FA_MoE.py - {'step': '37800', 'lr': '0.0002', 'total_loss': '0.0368683', 'main_loss': '0.0368683', 'time_per_step': '2.22293'}
2025-11-06 11:19:24,023 - train_greyscale_FA_MoE.py - {'step': '37900', 'lr': '0.0002', 'total_loss': '0.0423131', 'main_loss': '0.0423131', 'time_per_step': '2.22541'}
2025-11-06 11:23:15,849 - train_greyscale_FA_MoE.py - {'step': '38000', 'lr': '0.0002', 'total_loss': '0.0406934', 'main_loss': '0.0406934', 'time_per_step': '2.23859'}
2025-11-06 11:27:06,488 - train_greyscale_FA_MoE.py - {'step': '38100', 'lr': '0.0002', 'total_loss': '0.0398746', 'main_loss': '0.0398746', 'time_per_step': '2.26007'}
2025-11-06 11:30:57,200 - train_greyscale_FA_MoE.py - {'step': '38200', 'lr': '0.0002', 'total_loss': '0.0357535', 'main_loss': '0.0357535', 'time_per_step': '2.22336'}
2025-11-06 11:34:47,893 - train_greyscale_FA_MoE.py - {'step': '38300', 'lr': '0.0002', 'total_loss': '0.0329915', 'main_loss': '0.0329915', 'time_per_step': '2.14705'}
2025-11-06 11:38:38,436 - train_greyscale_FA_MoE.py - {'step': '38400', 'lr': '0.0002', 'total_loss': '0.0352613', 'main_loss': '0.0352613', 'time_per_step': '2.1488'}
2025-11-06 11:42:30,012 - train_greyscale_FA_MoE.py - {'step': '38500', 'lr': '0.0002', 'total_loss': '0.0408124', 'main_loss': '0.0408124', 'time_per_step': '2.25736'}
2025-11-06 11:46:20,837 - train_greyscale_FA_MoE.py - {'step': '38600', 'lr': '0.0002', 'total_loss': '0.048595', 'main_loss': '0.048595', 'time_per_step': '2.24857'}
2025-11-06 11:50:11,402 - train_greyscale_FA_MoE.py - {'step': '38700', 'lr': '0.0002', 'total_loss': '0.0406796', 'main_loss': '0.0406796', 'time_per_step': '2.23765'}
2025-11-06 11:54:01,933 - train_greyscale_FA_MoE.py - {'step': '38800', 'lr': '0.0002', 'total_loss': '0.0413405', 'main_loss': '0.0413405', 'time_per_step': '2.24863'}
2025-11-06 11:57:52,051 - train_greyscale_FA_MoE.py - {'step': '38900', 'lr': '0.0002', 'total_loss': '0.0370181', 'main_loss': '0.0370181', 'time_per_step': '2.2534'}
2025-11-06 12:01:43,351 - train_greyscale_FA_MoE.py - {'step': '39000', 'lr': '0.0002', 'total_loss': '0.0371498', 'main_loss': '0.0371498', 'time_per_step': '2.18861'}
2025-11-06 12:05:34,145 - train_greyscale_FA_MoE.py - {'step': '39100', 'lr': '0.0002', 'total_loss': '0.0389222', 'main_loss': '0.0389222', 'time_per_step': '2.26546'}
2025-11-06 12:09:24,377 - train_greyscale_FA_MoE.py - {'step': '39200', 'lr': '0.0002', 'total_loss': '0.0405799', 'main_loss': '0.0405799', 'time_per_step': '2.24024'}
2025-11-06 12:13:14,425 - train_greyscale_FA_MoE.py - {'step': '39300', 'lr': '0.0002', 'total_loss': '0.0435569', 'main_loss': '0.0435569', 'time_per_step': '2.25557'}
2025-11-06 12:17:05,566 - train_greyscale_FA_MoE.py - {'step': '39400', 'lr': '0.0002', 'total_loss': '0.0316975', 'main_loss': '0.0316975', 'time_per_step': '2.24402'}
2025-11-06 12:20:56,296 - train_greyscale_FA_MoE.py - {'step': '39500', 'lr': '0.0002', 'total_loss': '0.03773', 'main_loss': '0.03773', 'time_per_step': '2.1447'}
2025-11-06 12:24:46,719 - train_greyscale_FA_MoE.py - {'step': '39600', 'lr': '0.0002', 'total_loss': '0.0384542', 'main_loss': '0.0384542', 'time_per_step': '2.13798'}
2025-11-06 12:28:36,888 - train_greyscale_FA_MoE.py - {'step': '39700', 'lr': '0.0002', 'total_loss': '0.0344897', 'main_loss': '0.0344897', 'time_per_step': '2.24122'}
2025-11-06 12:32:27,653 - train_greyscale_FA_MoE.py - {'step': '39800', 'lr': '0.0002', 'total_loss': '0.0321272', 'main_loss': '0.0321272', 'time_per_step': '2.23704'}
2025-11-06 12:36:18,630 - train_greyscale_FA_MoE.py - {'step': '39900', 'lr': '0.0002', 'total_loss': '0.0407946', 'main_loss': '0.0407946', 'time_per_step': '2.32447'}
2025-11-06 12:40:09,537 - train_greyscale_FA_MoE.py - {'step': '40000', 'lr': '0.0002', 'total_loss': '0.0345886', 'main_loss': '0.0345886', 'time_per_step': '2.24943'}
2025-11-06 12:43:59,962 - train_greyscale_FA_MoE.py - {'step': '40100', 'lr': '0.0002', 'total_loss': '0.0332865', 'main_loss': '0.0332865', 'time_per_step': '2.2305'}
2025-11-06 12:47:50,723 - train_greyscale_FA_MoE.py - {'step': '40200', 'lr': '0.0002', 'total_loss': '0.0388828', 'main_loss': '0.0388828', 'time_per_step': '2.24403'}
2025-11-06 12:51:41,983 - train_greyscale_FA_MoE.py - {'step': '40300', 'lr': '0.0002', 'total_loss': '0.0315381', 'main_loss': '0.0315381', 'time_per_step': '2.20455'}
2025-11-06 12:55:33,083 - train_greyscale_FA_MoE.py - {'step': '40400', 'lr': '0.0002', 'total_loss': '0.0424725', 'main_loss': '0.0424725', 'time_per_step': '2.24507'}
2025-11-06 12:59:24,240 - train_greyscale_FA_MoE.py - {'step': '40500', 'lr': '0.0002', 'total_loss': '0.0351627', 'main_loss': '0.0351627', 'time_per_step': '2.23087'}
2025-11-06 13:03:13,959 - train_greyscale_FA_MoE.py - {'step': '40600', 'lr': '0.0002', 'total_loss': '0.0377375', 'main_loss': '0.0377375', 'time_per_step': '2.28177'}
2025-11-06 13:07:04,666 - train_greyscale_FA_MoE.py - {'step': '40700', 'lr': '0.0002', 'total_loss': '0.0383985', 'main_loss': '0.0383985', 'time_per_step': '2.14195'}
2025-11-06 13:10:55,463 - train_greyscale_FA_MoE.py - {'step': '40800', 'lr': '0.0002', 'total_loss': '0.0394894', 'main_loss': '0.0394894', 'time_per_step': '2.14429'}
2025-11-06 13:14:46,731 - train_greyscale_FA_MoE.py - {'step': '40900', 'lr': '0.0002', 'total_loss': '0.03159', 'main_loss': '0.03159', 'time_per_step': '2.24707'}
